,DateKey,Datetime,Year,Month,Day,Hour
2572,2022121704,2022-12-17 04:00:00,2022,12,17,04
2573,2022121705,2022-12-17 05:00:00,2022,12,17,05
2574,2022121706,2022-12-17 06:00:00,2022,12,17,06
2575,2022121707,2022-12-17 07:00:00,2022,12,17,07
2576,2022121708,2022-12-17 08:00:00,2022,12,17,08
2577,2022121709,2022-12-17 09:00:00,2022,12,17,09
2578,2022121710,2022-12-17 10:00:00,2022,12,17,10
2579,2022121711,2022-12-17 11:00:00,2022,12,17,11
2580,2022121712,2022-12-17 12:00:00,2022,12,17,12
2581,2022121713,2022-12-17 13:00:00,2022,12,17,13
2582,2022121714,2022-12-17 14:00:00,2022,12,17,14
2583,2022121715,2022-12-17 15:00:00,2022,12,17,15
2584,2022121716,2022-12-17 16:00:00,2022,12,17,16
2585,2022121717,2022-12-17 17:00:00,2022,12,17,17
2586,2022121718,2022-12-17 18:00:00,2022,12,17,18
2587,2022121719,2022-12-17 19:00:00,2022,12,17,19
2588,2022121720,2022-12-17 20:00:00,2022,12,17,20
2589,2022121721,2022-12-17 21:00:00,2022,12,17,21
2590,2022121722,2022-12-17 22:00:00,2022,12,17,22
2591,2022121723,2022-12-17 23:00:00,2022,12,17,23
2592,2022121800,2022-12-18 00:00:00,2022,12,18,00
2593,2022121801,2022-12-18 01:00:00,2022,12,18,01
2594,2022121802,2022-12-18 02:00:00,2022,12,18,02
2595,2022121803,2022-12-18 03:00:00,2022,12,18,03
2596,2022121804,2022-12-18 04:00:00,2022,12,18,04
2597,2022121805,2022-12-18 05:00:00,2022,12,18,05
2598,2022121806,2022-12-18 06:00:00,2022,12,18,06
2599,2022121807,2022-12-18 07:00:00,2022,12,18,07
2600,2022121808,2022-12-18 08:00:00,2022,12,18,08
2601,2022121809,2022-12-18 09:00:00,2022,12,18,09
2602,2022121810,2022-12-18 10:00:00,2022,12,18,10
2603,2022121811,2022-12-18 11:00:00,2022,12,18,11
2604,2022121812,2022-12-18 12:00:00,2022,12,18,12
2605,2022121813,2022-12-18 13:00:00,2022,12,18,13
2606,2022121814,2022-12-18 14:00:00,2022,12,18,14
2607,2022121815,2022-12-18 15:00:00,2022,12,18,15
2608,2022121816,2022-12-18 16:00:00,2022,12,18,16
2609,2022121817,2022-12-18 17:00:00,2022,12,18,17
2610,2022121818,2022-12-18 18:00:00,2022,12,18,18
2611,2022121819,2022-12-18 19:00:00,2022,12,18,19
2612,2022121820,2022-12-18 20:00:00,2022,12,18,20
2613,2022121821,2022-12-18 21:00:00,2022,12,18,21
2614,2022121822,2022-12-18 22:00:00,2022,12,18,22
2615,2022121823,2022-12-18 23:00:00,2022,12,18,23
2616,2022121900,2022-12-19 00:00:00,2022,12,19,00
2617,2022121901,2022-12-19 01:00:00,2022,12,19,01
2618,2022121902,2022-12-19 02:00:00,2022,12,19,02
2619,2022121903,2022-12-19 03:00:00,2022,12,19,03
2620,2022121904,2022-12-19 04:00:00,2022,12,19,04
2621,2022121905,2022-12-19 05:00:00,2022,12,19,05
2622,2022121906,2022-12-19 06:00:00,2022,12,19,06
2623,2022121907,2022-12-19 07:00:00,2022,12,19,07
2624,2022121908,2022-12-19 08:00:00,2022,12,19,08
2625,2022121909,2022-12-19 09:00:00,2022,12,19,09
2626,2022121910,2022-12-19 10:00:00,2022,12,19,10
2627,2022121911,2022-12-19 11:00:00,2022,12,19,11
2628,2022121912,2022-12-19 12:00:00,2022,12,19,12
2629,2022121913,2022-12-19 13:00:00,2022,12,19,13
2630,2022121914,2022-12-19 14:00:00,2022,12,19,14
2631,2022121915,2022-12-19 15:00:00,2022,12,19,15
2632,2022121916,2022-12-19 16:00:00,2022,12,19,16
2633,2022121917,2022-12-19 17:00:00,2022,12,19,17
2634,2022121918,2022-12-19 18:00:00,2022,12,19,18
2635,2022121919,2022-12-19 19:00:00,2022,12,19,19
2636,2022121920,2022-12-19 20:00:00,2022,12,19,20
2637,2022121921,2022-12-19 21:00:00,2022,12,19,21
2638,2022121922,2022-12-19 22:00:00,2022,12,19,22
2639,2022121923,2022-12-19 23:00:00,2022,12,19,23
2640,2022122000,2022-12-20 00:00:00,2022,12,20,00
2641,2022122001,2022-12-20 01:00:00,2022,12,20,01
2642,2022122002,2022-12-20 02:00:00,2022,12,20,02
2643,2022122003,2022-12-20 03:00:00,2022,12,20,03
2644,2022122004,2022-12-20 04:00:00,2022,12,20,04
2645,2022122005,2022-12-20 05:00:00,2022,12,20,05
2646,2022122006,2022-12-20 06:00:00,2022,12,20,06
2647,2022122007,2022-12-20 07:00:00,2022,12,20,07
2648,2022122008,2022-12-20 08:00:00,2022,12,20,08
2649,2022122009,2022-12-20 09:00:00,2022,12,20,09
2650,2022122010,2022-12-20 10:00:00,2022,12,20,10
2651,2022122011,2022-12-20 11:00:00,2022,12,20,11
2652,2022122012,2022-12-20 12:00:00,2022,12,20,12
2653,2022122013,2022-12-20 13:00:00,2022,12,20,13
2654,2022122014,2022-12-20 14:00:00,2022,12,20,14
2655,2022122015,2022-12-20 15:00:00,2022,12,20,15
2656,2022122016,2022-12-20 16:00:00,2022,12,20,16
2657,2022122017,2022-12-20 17:00:00,2022,12,20,17
2658,2022122018,2022-12-20 18:00:00,2022,12,20,18
2659,2022122019,2022-12-20 19:00:00,2022,12,20,19
2660,2022122020,2022-12-20 20:00:00,2022,12,20,20
2661,2022122021,2022-12-20 21:00:00,2022,12,20,21
2662,2022122022,2022-12-20 22:00:00,2022,12,20,22
2663,2022122023,2022-12-20 23:00:00,2022,12,20,23
2664,2022122100,2022-12-21 00:00:00,2022,12,21,00
2665,2022122101,2022-12-21 01:00:00,2022,12,21,01
2666,2022122102,2022-12-21 02:00:00,2022,12,21,02
2667,2022122103,2022-12-21 03:00:00,2022,12,21,03
2668,2022122104,2022-12-21 04:00:00,2022,12,21,04
2669,2022122105,2022-12-21 05:00:00,2022,12,21,05
2670,2022122106,2022-12-21 06:00:00,2022,12,21,06
2671,2022122107,2022-12-21 07:00:00,2022,12,21,07
2672,2022122108,2022-12-21 08:00:00,2022,12,21,08
2673,2022122109,2022-12-21 09:00:00,2022,12,21,09
2674,2022122110,2022-12-21 10:00:00,2022,12,21,10
2675,2022122111,2022-12-21 11:00:00,2022,12,21,11
2676,2022122112,2022-12-21 12:00:00,2022,12,21,12
2677,2022122113,2022-12-21 13:00:00,2022,12,21,13
2678,2022122114,2022-12-21 14:00:00,2022,12,21,14
2679,2022122115,2022-12-21 15:00:00,2022,12,21,15
2680,2022122116,2022-12-21 16:00:00,2022,12,21,16
2681,2022122117,2022-12-21 17:00:00,2022,12,21,17
2682,2022122118,2022-12-21 18:00:00,2022,12,21,18
2683,2022122119,2022-12-21 19:00:00,2022,12,21,19
2684,2022122120,2022-12-21 20:00:00,2022,12,21,20
2685,2022122121,2022-12-21 21:00:00,2022,12,21,21
2686,2022122122,2022-12-21 22:00:00,2022,12,21,22
2687,2022122123,2022-12-21 23:00:00,2022,12,21,23
2688,2022122200,2022-12-22 00:00:00,2022,12,22,00
2689,2022122201,2022-12-22 01:00:00,2022,12,22,01
2690,2022122202,2022-12-22 02:00:00,2022,12,22,02
2691,2022122203,2022-12-22 03:00:00,2022,12,22,03
2692,2022122204,2022-12-22 04:00:00,2022,12,22,04
2693,2022122205,2022-12-22 05:00:00,2022,12,22,05
2694,2022122206,2022-12-22 06:00:00,2022,12,22,06
2695,2022122207,2022-12-22 07:00:00,2022,12,22,07
2696,2022122208,2022-12-22 08:00:00,2022,12,22,08
2697,2022122209,2022-12-22 09:00:00,2022,12,22,09
2698,2022122210,2022-12-22 10:00:00,2022,12,22,10
2699,2022122211,2022-12-22 11:00:00,2022,12,22,11
2700,2022122212,2022-12-22 12:00:00,2022,12,22,12
2701,2022122213,2022-12-22 13:00:00,2022,12,22,13
2702,2022122214,2022-12-22 14:00:00,2022,12,22,14
2703,2022122215,2022-12-22 15:00:00,2022,12,22,15
2704,2022122216,2022-12-22 16:00:00,2022,12,22,16
2705,2022122217,2022-12-22 17:00:00,2022,12,22,17
2706,2022122218,2022-12-22 18:00:00,2022,12,22,18
2707,2022122219,2022-12-22 19:00:00,2022,12,22,19
2708,2022122220,2022-12-22 20:00:00,2022,12,22,20
2709,2022122221,2022-12-22 21:00:00,2022,12,22,21
2710,2022122222,2022-12-22 22:00:00,2022,12,22,22
2711,2022122223,2022-12-22 23:00:00,2022,12,22,23
2712,2022122300,2022-12-23 00:00:00,2022,12,23,00
2713,2022122301,2022-12-23 01:00:00,2022,12,23,01
2714,2022122302,2022-12-23 02:00:00,2022,12,23,02
2715,2022122303,2022-12-23 03:00:00,2022,12,23,03
2716,2022122304,2022-12-23 04:00:00,2022,12,23,04
2717,2022122305,2022-12-23 05:00:00,2022,12,23,05
2718,2022122306,2022-12-23 06:00:00,2022,12,23,06
2719,2022122307,2022-12-23 07:00:00,2022,12,23,07
2720,2022122308,2022-12-23 08:00:00,2022,12,23,08
2721,2022122309,2022-12-23 09:00:00,2022,12,23,09
2722,2022122310,2022-12-23 10:00:00,2022,12,23,10
2723,2022122311,2022-12-23 11:00:00,2022,12,23,11
2724,2022122312,2022-12-23 12:00:00,2022,12,23,12
2725,2022122313,2022-12-23 13:00:00,2022,12,23,13
2726,2022122314,2022-12-23 14:00:00,2022,12,23,14
2727,2022122315,2022-12-23 15:00:00,2022,12,23,15
2728,2022122316,2022-12-23 16:00:00,2022,12,23,16
2729,2022122317,2022-12-23 17:00:00,2022,12,23,17
2730,2022122318,2022-12-23 18:00:00,2022,12,23,18
2731,2022122319,2022-12-23 19:00:00,2022,12,23,19
2732,2022122320,2022-12-23 20:00:00,2022,12,23,20
2733,2022122321,2022-12-23 21:00:00,2022,12,23,21
2734,2022122322,2022-12-23 22:00:00,2022,12,23,22
2735,2022122323,2022-12-23 23:00:00,2022,12,23,23
2736,2022122400,2022-12-24 00:00:00,2022,12,24,00
2737,2022122401,2022-12-24 01:00:00,2022,12,24,01
2738,2022122402,2022-12-24 02:00:00,2022,12,24,02
2739,2022122403,2022-12-24 03:00:00,2022,12,24,03
2740,2022122404,2022-12-24 04:00:00,2022,12,24,04
2741,2022122405,2022-12-24 05:00:00,2022,12,24,05
2742,2022122406,2022-12-24 06:00:00,2022,12,24,06
2743,2022122407,2022-12-24 07:00:00,2022,12,24,07
2744,2022122408,2022-12-24 08:00:00,2022,12,24,08
2745,2022122409,2022-12-24 09:00:00,2022,12,24,09
2746,2022122410,2022-12-24 10:00:00,2022,12,24,10
2747,2022122411,2022-12-24 11:00:00,2022,12,24,11
2748,2022122412,2022-12-24 12:00:00,2022,12,24,12
2749,2022122413,2022-12-24 13:00:00,2022,12,24,13
2750,2022122414,2022-12-24 14:00:00,2022,12,24,14
2751,2022122415,2022-12-24 15:00:00,2022,12,24,15
2752,2022122416,2022-12-24 16:00:00,2022,12,24,16
2753,2022122417,2022-12-24 17:00:00,2022,12,24,17
2754,2022122418,2022-12-24 18:00:00,2022,12,24,18
2755,2022122419,2022-12-24 19:00:00,2022,12,24,19
2756,2022122420,2022-12-24 20:00:00,2022,12,24,20
2757,2022122421,2022-12-24 21:00:00,2022,12,24,21
2758,2022122422,2022-12-24 22:00:00,2022,12,24,22
2759,2022122423,2022-12-24 23:00:00,2022,12,24,23
2760,2022122500,2022-12-25 00:00:00,2022,12,25,00
2761,2022122501,2022-12-25 01:00:00,2022,12,25,01
2762,2022122502,2022-12-25 02:00:00,2022,12,25,02
2763,2022122503,2022-12-25 03:00:00,2022,12,25,03
2764,2022122504,2022-12-25 04:00:00,2022,12,25,04
2765,2022122505,2022-12-25 05:00:00,2022,12,25,05
2766,2022122506,2022-12-25 06:00:00,2022,12,25,06
2767,2022122507,2022-12-25 07:00:00,2022,12,25,07
2768,2022122508,2022-12-25 08:00:00,2022,12,25,08
2769,2022122509,2022-12-25 09:00:00,2022,12,25,09
2770,2022122510,2022-12-25 10:00:00,2022,12,25,10
2771,2022122511,2022-12-25 11:00:00,2022,12,25,11
2772,2022122512,2022-12-25 12:00:00,2022,12,25,12
2773,2022122513,2022-12-25 13:00:00,2022,12,25,13
2774,2022122514,2022-12-25 14:00:00,2022,12,25,14
2775,2022122515,2022-12-25 15:00:00,2022,12,25,15
2776,2022122516,2022-12-25 16:00:00,2022,12,25,16
2777,2022122517,2022-12-25 17:00:00,2022,12,25,17
2778,2022122518,2022-12-25 18:00:00,2022,12,25,18
2779,2022122519,2022-12-25 19:00:00,2022,12,25,19
2780,2022122520,2022-12-25 20:00:00,2022,12,25,20
2781,2022122521,2022-12-25 21:00:00,2022,12,25,21
2782,2022122522,2022-12-25 22:00:00,2022,12,25,22
2783,2022122523,2022-12-25 23:00:00,2022,12,25,23
2784,2022122600,2022-12-26 00:00:00,2022,12,26,00
2785,2022122601,2022-12-26 01:00:00,2022,12,26,01
2786,2022122602,2022-12-26 02:00:00,2022,12,26,02
2787,2022122603,2022-12-26 03:00:00,2022,12,26,03
2788,2022122604,2022-12-26 04:00:00,2022,12,26,04
2789,2022122605,2022-12-26 05:00:00,2022,12,26,05
2790,2022122606,2022-12-26 06:00:00,2022,12,26,06
2791,2022122607,2022-12-26 07:00:00,2022,12,26,07
2792,2022122608,2022-12-26 08:00:00,2022,12,26,08
2793,2022122609,2022-12-26 09:00:00,2022,12,26,09
2794,2022122610,2022-12-26 10:00:00,2022,12,26,10
2795,2022122611,2022-12-26 11:00:00,2022,12,26,11
2796,2022122612,2022-12-26 12:00:00,2022,12,26,12
2797,2022122613,2022-12-26 13:00:00,2022,12,26,13
2798,2022122614,2022-12-26 14:00:00,2022,12,26,14
2799,2022122615,2022-12-26 15:00:00,2022,12,26,15
2800,2022122616,2022-12-26 16:00:00,2022,12,26,16
2801,2022122617,2022-12-26 17:00:00,2022,12,26,17
2802,2022122618,2022-12-26 18:00:00,2022,12,26,18
2803,2022122619,2022-12-26 19:00:00,2022,12,26,19
2804,2022122620,2022-12-26 20:00:00,2022,12,26,20
2805,2022122621,2022-12-26 21:00:00,2022,12,26,21
2806,2022122622,2022-12-26 22:00:00,2022,12,26,22
2807,2022122623,2022-12-26 23:00:00,2022,12,26,23
2808,2022122700,2022-12-27 00:00:00,2022,12,27,00
2809,2022122701,2022-12-27 01:00:00,2022,12,27,01
2810,2022122702,2022-12-27 02:00:00,2022,12,27,02
2811,2022122703,2022-12-27 03:00:00,2022,12,27,03
2812,2022122704,2022-12-27 04:00:00,2022,12,27,04
2813,2022122705,2022-12-27 05:00:00,2022,12,27,05
2814,2022122706,2022-12-27 06:00:00,2022,12,27,06
2815,2022122707,2022-12-27 07:00:00,2022,12,27,07
2816,2022122708,2022-12-27 08:00:00,2022,12,27,08
2817,2022122709,2022-12-27 09:00:00,2022,12,27,09
2818,2022122710,2022-12-27 10:00:00,2022,12,27,10
2819,2022122711,2022-12-27 11:00:00,2022,12,27,11
2820,2022122712,2022-12-27 12:00:00,2022,12,27,12
2821,2022122713,2022-12-27 13:00:00,2022,12,27,13
2822,2022122714,2022-12-27 14:00:00,2022,12,27,14
2823,2022122715,2022-12-27 15:00:00,2022,12,27,15
2824,2022122716,2022-12-27 16:00:00,2022,12,27,16
2825,2022122717,2022-12-27 17:00:00,2022,12,27,17
2826,2022122718,2022-12-27 18:00:00,2022,12,27,18
2827,2022122719,2022-12-27 19:00:00,2022,12,27,19
2828,2022122720,2022-12-27 20:00:00,2022,12,27,20
2829,2022122721,2022-12-27 21:00:00,2022,12,27,21
2830,2022122722,2022-12-27 22:00:00,2022,12,27,22
2831,2022122723,2022-12-27 23:00:00,2022,12,27,23
2832,2022122800,2022-12-28 00:00:00,2022,12,28,00
2833,2022122801,2022-12-28 01:00:00,2022,12,28,01
2834,2022122802,2022-12-28 02:00:00,2022,12,28,02
2835,2022122803,2022-12-28 03:00:00,2022,12,28,03
2836,2022122804,2022-12-28 04:00:00,2022,12,28,04
2837,2022122805,2022-12-28 05:00:00,2022,12,28,05
2838,2022122806,2022-12-28 06:00:00,2022,12,28,06
2839,2022122807,2022-12-28 07:00:00,2022,12,28,07
2840,2022122808,2022-12-28 08:00:00,2022,12,28,08
2841,2022122809,2022-12-28 09:00:00,2022,12,28,09
2842,2022122810,2022-12-28 10:00:00,2022,12,28,10
2843,2022122811,2022-12-28 11:00:00,2022,12,28,11
2844,2022122812,2022-12-28 12:00:00,2022,12,28,12
2845,2022122813,2022-12-28 13:00:00,2022,12,28,13
2846,2022122814,2022-12-28 14:00:00,2022,12,28,14
2847,2022122815,2022-12-28 15:00:00,2022,12,28,15
2848,2022122816,2022-12-28 16:00:00,2022,12,28,16
2849,2022122817,2022-12-28 17:00:00,2022,12,28,17
2850,2022122818,2022-12-28 18:00:00,2022,12,28,18
2851,2022122819,2022-12-28 19:00:00,2022,12,28,19
2852,2022122820,2022-12-28 20:00:00,2022,12,28,20
2853,2022122821,2022-12-28 21:00:00,2022,12,28,21
2854,2022122822,2022-12-28 22:00:00,2022,12,28,22
2855,2022122823,2022-12-28 23:00:00,2022,12,28,23
2856,2022122900,2022-12-29 00:00:00,2022,12,29,00
2857,2022122901,2022-12-29 01:00:00,2022,12,29,01
2858,2022122902,2022-12-29 02:00:00,2022,12,29,02
2859,2022122903,2022-12-29 03:00:00,2022,12,29,03
2860,2022122904,2022-12-29 04:00:00,2022,12,29,04
2861,2022122905,2022-12-29 05:00:00,2022,12,29,05
2862,2022122906,2022-12-29 06:00:00,2022,12,29,06
2863,2022122907,2022-12-29 07:00:00,2022,12,29,07
2864,2022122908,2022-12-29 08:00:00,2022,12,29,08
2865,2022122909,2022-12-29 09:00:00,2022,12,29,09
2866,2022122910,2022-12-29 10:00:00,2022,12,29,10
2867,2022122911,2022-12-29 11:00:00,2022,12,29,11
2868,2022122912,2022-12-29 12:00:00,2022,12,29,12
2869,2022122913,2022-12-29 13:00:00,2022,12,29,13
2870,2022122914,2022-12-29 14:00:00,2022,12,29,14
2871,2022122915,2022-12-29 15:00:00,2022,12,29,15
2872,2022122916,2022-12-29 16:00:00,2022,12,29,16
2873,2022122917,2022-12-29 17:00:00,2022,12,29,17
2874,2022122918,2022-12-29 18:00:00,2022,12,29,18
2875,2022122919,2022-12-29 19:00:00,2022,12,29,19
2876,2022122920,2022-12-29 20:00:00,2022,12,29,20
2877,2022122921,2022-12-29 21:00:00,2022,12,29,21
2878,2022122922,2022-12-29 22:00:00,2022,12,29,22
2879,2022122923,2022-12-29 23:00:00,2022,12,29,23
2880,2022123000,2022-12-30 00:00:00,2022,12,30,00
2881,2022123001,2022-12-30 01:00:00,2022,12,30,01
2882,2022123002,2022-12-30 02:00:00,2022,12,30,02
2883,2022123003,2022-12-30 03:00:00,2022,12,30,03
2884,2022123004,2022-12-30 04:00:00,2022,12,30,04
2885,2022123005,2022-12-30 05:00:00,2022,12,30,05
2886,2022123006,2022-12-30 06:00:00,2022,12,30,06
2887,2022123007,2022-12-30 07:00:00,2022,12,30,07
2888,2022123008,2022-12-30 08:00:00,2022,12,30,08
2889,2022123009,2022-12-30 09:00:00,2022,12,30,09
2890,2022123010,2022-12-30 10:00:00,2022,12,30,10
2891,2022123011,2022-12-30 11:00:00,2022,12,30,11
2892,2022123012,2022-12-30 12:00:00,2022,12,30,12
2893,2022123013,2022-12-30 13:00:00,2022,12,30,13
2894,2022123014,2022-12-30 14:00:00,2022,12,30,14
2895,2022123015,2022-12-30 15:00:00,2022,12,30,15
2896,2022123016,2022-12-30 16:00:00,2022,12,30,16
2897,2022123017,2022-12-30 17:00:00,2022,12,30,17
2898,2022123018,2022-12-30 18:00:00,2022,12,30,18
2899,2022123019,2022-12-30 19:00:00,2022,12,30,19
2900,2022123020,2022-12-30 20:00:00,2022,12,30,20
2901,2022123021,2022-12-30 21:00:00,2022,12,30,21
2902,2022123022,2022-12-30 22:00:00,2022,12,30,22
2903,2022123023,2022-12-30 23:00:00,2022,12,30,23
2904,2022123100,2022-12-31 00:00:00,2022,12,31,00
2905,2022123101,2022-12-31 01:00:00,2022,12,31,01
2906,2022123102,2022-12-31 02:00:00,2022,12,31,02
2907,2022123103,2022-12-31 03:00:00,2022,12,31,03
2908,2022123104,2022-12-31 04:00:00,2022,12,31,04
2909,2022123105,2022-12-31 05:00:00,2022,12,31,05
2910,2022123106,2022-12-31 06:00:00,2022,12,31,06
2911,2022123107,2022-12-31 07:00:00,2022,12,31,07
2912,2022123108,2022-12-31 08:00:00,2022,12,31,08
2913,2022123109,2022-12-31 09:00:00,2022,12,31,09
2914,2022123110,2022-12-31 10:00:00,2022,12,31,10
2915,2022123111,2022-12-31 11:00:00,2022,12,31,11
2916,2022123112,2022-12-31 12:00:00,2022,12,31,12
2917,2022123113,2022-12-31 13:00:00,2022,12,31,13
2918,2022123114,2022-12-31 14:00:00,2022,12,31,14
2919,2022123115,2022-12-31 15:00:00,2022,12,31,15
2920,2022123116,2022-12-31 16:00:00,2022,12,31,16
2921,2022123117,2022-12-31 17:00:00,2022,12,31,17
2922,2022123118,2022-12-31 18:00:00,2022,12,31,18
2923,2022123119,2022-12-31 19:00:00,2022,12,31,19
2924,2022123120,2022-12-31 20:00:00,2022,12,31,20
2925,2022123121,2022-12-31 21:00:00,2022,12,31,21
2926,2022123122,2022-12-31 22:00:00,2022,12,31,22
2927,2022123123,2022-12-31 23:00:00,2022,12,31,23
2928,2023010100,2023-01-01 00:00:00,2023,01,01,00
2929,2023010101,2023-01-01 01:00:00,2023,01,01,01
2930,2023010102,2023-01-01 02:00:00,2023,01,01,02
2931,2023010103,2023-01-01 03:00:00,2023,01,01,03
2932,2023010104,2023-01-01 04:00:00,2023,01,01,04
2933,2023010105,2023-01-01 05:00:00,2023,01,01,05
2934,2023010106,2023-01-01 06:00:00,2023,01,01,06
2935,2023010107,2023-01-01 07:00:00,2023,01,01,07
2936,2023010108,2023-01-01 08:00:00,2023,01,01,08
2937,2023010109,2023-01-01 09:00:00,2023,01,01,09
2938,2023010110,2023-01-01 10:00:00,2023,01,01,10
2939,2023010111,2023-01-01 11:00:00,2023,01,01,11
2940,2023010112,2023-01-01 12:00:00,2023,01,01,12
2941,2023010113,2023-01-01 13:00:00,2023,01,01,13
2942,2023010114,2023-01-01 14:00:00,2023,01,01,14
2943,2023010115,2023-01-01 15:00:00,2023,01,01,15
2944,2023010116,2023-01-01 16:00:00,2023,01,01,16
2945,2023010117,2023-01-01 17:00:00,2023,01,01,17
2946,2023010118,2023-01-01 18:00:00,2023,01,01,18
2947,2023010119,2023-01-01 19:00:00,2023,01,01,19
2948,2023010120,2023-01-01 20:00:00,2023,01,01,20
2949,2023010121,2023-01-01 21:00:00,2023,01,01,21
2950,2023010122,2023-01-01 22:00:00,2023,01,01,22
2951,2023010123,2023-01-01 23:00:00,2023,01,01,23
2952,2023010200,2023-01-02 00:00:00,2023,01,02,00
2953,2023010201,2023-01-02 01:00:00,2023,01,02,01
2954,2023010202,2023-01-02 02:00:00,2023,01,02,02
2955,2023010203,2023-01-02 03:00:00,2023,01,02,03
2956,2023010204,2023-01-02 04:00:00,2023,01,02,04
2957,2023010205,2023-01-02 05:00:00,2023,01,02,05
2958,2023010206,2023-01-02 06:00:00,2023,01,02,06
2959,2023010207,2023-01-02 07:00:00,2023,01,02,07
2960,2023010208,2023-01-02 08:00:00,2023,01,02,08
2961,2023010209,2023-01-02 09:00:00,2023,01,02,09
2962,2023010210,2023-01-02 10:00:00,2023,01,02,10
2963,2023010211,2023-01-02 11:00:00,2023,01,02,11
2964,2023010212,2023-01-02 12:00:00,2023,01,02,12
2965,2023010213,2023-01-02 13:00:00,2023,01,02,13
2966,2023010214,2023-01-02 14:00:00,2023,01,02,14
2967,2023010215,2023-01-02 15:00:00,2023,01,02,15
2968,2023010216,2023-01-02 16:00:00,2023,01,02,16
2969,2023010217,2023-01-02 17:00:00,2023,01,02,17
2970,2023010218,2023-01-02 18:00:00,2023,01,02,18
2971,2023010219,2023-01-02 19:00:00,2023,01,02,19
2972,2023010220,2023-01-02 20:00:00,2023,01,02,20
2973,2023010221,2023-01-02 21:00:00,2023,01,02,21
2974,2023010222,2023-01-02 22:00:00,2023,01,02,22
2975,2023010223,2023-01-02 23:00:00,2023,01,02,23
2976,2023010300,2023-01-03 00:00:00,2023,01,03,00
2977,2023010301,2023-01-03 01:00:00,2023,01,03,01
2978,2023010302,2023-01-03 02:00:00,2023,01,03,02
2979,2023010303,2023-01-03 03:00:00,2023,01,03,03
2980,2023010304,2023-01-03 04:00:00,2023,01,03,04
2981,2023010305,2023-01-03 05:00:00,2023,01,03,05
2982,2023010306,2023-01-03 06:00:00,2023,01,03,06
2983,2023010307,2023-01-03 07:00:00,2023,01,03,07
2984,2023010308,2023-01-03 08:00:00,2023,01,03,08
2985,2023010309,2023-01-03 09:00:00,2023,01,03,09
2986,2023010310,2023-01-03 10:00:00,2023,01,03,10
2987,2023010311,2023-01-03 11:00:00,2023,01,03,11
2988,2023010312,2023-01-03 12:00:00,2023,01,03,12
2989,2023010313,2023-01-03 13:00:00,2023,01,03,13
2990,2023010314,2023-01-03 14:00:00,2023,01,03,14
2991,2023010315,2023-01-03 15:00:00,2023,01,03,15
2992,2023010316,2023-01-03 16:00:00,2023,01,03,16
2993,2023010317,2023-01-03 17:00:00,2023,01,03,17
2994,2023010318,2023-01-03 18:00:00,2023,01,03,18
2995,2023010319,2023-01-03 19:00:00,2023,01,03,19
2996,2023010320,2023-01-03 20:00:00,2023,01,03,20
2997,2023010321,2023-01-03 21:00:00,2023,01,03,21
2998,2023010322,2023-01-03 22:00:00,2023,01,03,22
2999,2023010323,2023-01-03 23:00:00,2023,01,03,23
3000,2023010400,2023-01-04 00:00:00,2023,01,04,00
3001,2023010401,2023-01-04 01:00:00,2023,01,04,01
3002,2023010402,2023-01-04 02:00:00,2023,01,04,02
3003,2023010403,2023-01-04 03:00:00,2023,01,04,03
3004,2023010404,2023-01-04 04:00:00,2023,01,04,04
3005,2023010405,2023-01-04 05:00:00,2023,01,04,05
3006,2023010406,2023-01-04 06:00:00,2023,01,04,06
3007,2023010407,2023-01-04 07:00:00,2023,01,04,07
3008,2023010408,2023-01-04 08:00:00,2023,01,04,08
3009,2023010409,2023-01-04 09:00:00,2023,01,04,09
3010,2023010410,2023-01-04 10:00:00,2023,01,04,10
3011,2023010411,2023-01-04 11:00:00,2023,01,04,11
3012,2023010412,2023-01-04 12:00:00,2023,01,04,12
3013,2023010413,2023-01-04 13:00:00,2023,01,04,13
3014,2023010414,2023-01-04 14:00:00,2023,01,04,14
3015,2023010415,2023-01-04 15:00:00,2023,01,04,15
3016,2023010416,2023-01-04 16:00:00,2023,01,04,16
3017,2023010417,2023-01-04 17:00:00,2023,01,04,17
3018,2023010418,2023-01-04 18:00:00,2023,01,04,18
3019,2023010419,2023-01-04 19:00:00,2023,01,04,19
3020,2023010420,2023-01-04 20:00:00,2023,01,04,20
3021,2023010421,2023-01-04 21:00:00,2023,01,04,21
3022,2023010422,2023-01-04 22:00:00,2023,01,04,22
3023,2023010423,2023-01-04 23:00:00,2023,01,04,23
3024,2023010500,2023-01-05 00:00:00,2023,01,05,00
3025,2023010501,2023-01-05 01:00:00,2023,01,05,01
3026,2023010502,2023-01-05 02:00:00,2023,01,05,02
3027,2023010503,2023-01-05 03:00:00,2023,01,05,03
3028,2023010504,2023-01-05 04:00:00,2023,01,05,04
3029,2023010505,2023-01-05 05:00:00,2023,01,05,05
3030,2023010506,2023-01-05 06:00:00,2023,01,05,06
3031,2023010507,2023-01-05 07:00:00,2023,01,05,07
3032,2023010508,2023-01-05 08:00:00,2023,01,05,08
3033,2023010509,2023-01-05 09:00:00,2023,01,05,09
3034,2023010510,2023-01-05 10:00:00,2023,01,05,10
3035,2023010511,2023-01-05 11:00:00,2023,01,05,11
3036,2023010512,2023-01-05 12:00:00,2023,01,05,12
