DateKey,Temperature,Humidity,Rainfall,Clouds,Wind,Weather_time
2022110404,7.4,93.0,0.0,100.0,1.96,2022-11-04 04:00:00
2022110405,7.7,90.0,0.0,100.0,1.17,2022-11-04 05:00:00
2022110406,8.4,87.0,0.0,100.0,0.58,2022-11-04 06:00:00
2022110407,8.9,85.0,0.0,100.0,0.41,2022-11-04 07:00:00
2022110408,9.3,83.0,0.0,100.0,0.82,2022-11-04 08:00:00
2022110409,10.3,82.0,0.0,100.0,1.14,2022-11-04 09:00:00
2022110410,12.8,64.0,0.0,100.0,1.22,2022-11-04 10:00:00
2022110411,14.2,62.0,0.0,100.0,1.3,2022-11-04 11:00:00
2022110412,12.7,71.0,0.0,100.0,1.55,2022-11-04 12:00:00
2022110413,13.2,70.0,0.0,100.0,1.53,2022-11-04 13:00:00
2022110414,13.5,71.0,0.0,100.0,1.7,2022-11-04 14:00:00
2022110415,13.6,72.0,0.0,100.0,1.53,2022-11-04 15:00:00
2022110416,14.0,74.0,0.0,93.0,1.63,2022-11-04 16:00:00
2022110417,14.0,76.0,0.0,81.0,1.78,2022-11-04 17:00:00
2022110418,13.5,80.0,0.0,100.0,1.58,2022-11-04 18:00:00
2022110419,12.8,84.0,0.0,100.0,1.21,2022-11-04 19:00:00
2022110420,12.5,88.0,0.0,95.0,1.12,2022-11-04 20:00:00
2022110421,12.1,91.0,0.0,98.0,1.14,2022-11-04 21:00:00
2022110422,11.8,94.0,0.0,96.0,1.5,2022-11-04 22:00:00
2022110423,11.8,96.0,0.0,100.0,1.7,2022-11-04 23:00:00
2022110500,12.1,96.0,0.0,93.0,1.99,2022-11-05 00:00:00
2022110501,12.4,98.0,0.0,92.0,2.12,2022-11-05 01:00:00
2022110502,12.6,98.0,0.0,95.0,2.14,2022-11-05 02:00:00
2022110503,12.7,99.0,0.0,100.0,1.75,2022-11-05 03:00:00
2022110504,12.9,99.0,0.0,100.0,1.36,2022-11-05 04:00:00
2022110505,13.0,99.0,0.1,100.0,0.71,2022-11-05 05:00:00
2022110506,13.1,100.0,0.0,100.0,1.02,2022-11-05 06:00:00
2022110507,13.3,100.0,0.0,100.0,1.8,2022-11-05 07:00:00
2022110508,13.4,99.0,0.0,100.0,2.31,2022-11-05 08:00:00
2022110509,13.8,99.0,0.0,100.0,3.06,2022-11-05 09:00:00
2022110510,14.4,96.0,0.1,100.0,3.67,2022-11-05 10:00:00
2022110511,14.9,94.0,0.1,100.0,3.8,2022-11-05 11:00:00
2022110512,14.7,91.0,0.2,100.0,3.83,2022-11-05 12:00:00
2022110513,15.0,90.0,0.3,100.0,4.2,2022-11-05 13:00:00
2022110514,15.0,90.0,0.5,100.0,4.46,2022-11-05 14:00:00
2022110515,14.9,92.0,0.4,100.0,3.45,2022-11-05 15:00:00
2022110516,14.9,92.0,0.6,100.0,3.02,2022-11-05 16:00:00
2022110517,14.7,93.0,0.4,100.0,2.69,2022-11-05 17:00:00
2022110518,14.5,95.0,0.2,100.0,2.28,2022-11-05 18:00:00
2022110519,14.3,96.0,0.1,100.0,2.15,2022-11-05 19:00:00
2022110520,14.0,98.0,0.0,100.0,2.28,2022-11-05 20:00:00
2022110521,13.8,99.0,0.0,100.0,3.0,2022-11-05 21:00:00
2022110522,13.6,97.0,0.0,100.0,3.49,2022-11-05 22:00:00
2022110523,13.0,92.0,0.0,58.0,3.64,2022-11-05 23:00:00
2022110600,13.2,97.0,0.0,42.0,3.79,2022-11-06 00:00:00
2022110601,12.6,94.0,0.0,42.0,4.05,2022-11-06 01:00:00
2022110602,12.0,89.0,0.0,53.0,4.44,2022-11-06 02:00:00
2022110603,11.9,84.0,0.0,58.0,4.08,2022-11-06 03:00:00
2022110604,11.7,80.0,0.0,41.0,4.55,2022-11-06 04:00:00
2022110605,11.5,79.0,0.0,50.0,4.61,2022-11-06 05:00:00
2022110606,11.3,79.0,0.0,44.0,4.25,2022-11-06 06:00:00
2022110607,10.9,80.0,0.0,48.0,4.12,2022-11-06 07:00:00
2022110608,10.4,81.0,0.0,15.0,3.77,2022-11-06 08:00:00
2022110609,11.2,76.0,0.0,43.0,3.58,2022-11-06 09:00:00
2022110610,12.5,65.0,0.0,43.0,3.4,2022-11-06 10:00:00
2022110611,13.6,60.0,0.0,38.0,3.04,2022-11-06 11:00:00
2022110612,14.5,58.0,0.0,10.0,3.3,2022-11-06 12:00:00
2022110613,15.0,58.0,0.0,22.0,4.25,2022-11-06 13:00:00
2022110614,15.1,60.0,0.0,42.0,5.01,2022-11-06 14:00:00
2022110615,15.0,61.0,0.0,62.0,4.1,2022-11-06 15:00:00
2022110616,14.5,66.0,0.0,97.0,4.25,2022-11-06 16:00:00
2022110617,13.9,72.0,0.0,100.0,4.9,2022-11-06 17:00:00
2022110618,13.5,78.0,0.1,100.0,5.15,2022-11-06 18:00:00
2022110619,12.9,84.0,0.1,100.0,5.94,2022-11-06 19:00:00
2022110620,12.8,86.0,0.1,100.0,6.61,2022-11-06 20:00:00
2022110621,12.7,87.0,0.1,100.0,7.08,2022-11-06 21:00:00
2022110622,12.6,87.0,0.4,100.0,7.73,2022-11-06 22:00:00
2022110623,12.7,88.0,1.1,100.0,8.88,2022-11-06 23:00:00
2022110700,12.7,87.0,1.3,100.0,9.79,2022-11-07 00:00:00
2022110701,12.6,89.0,1.9,100.0,8.73,2022-11-07 01:00:00
2022110702,11.5,84.0,0.5,77.0,6.94,2022-11-07 02:00:00
2022110703,10.3,79.0,0.0,45.0,3.94,2022-11-07 03:00:00
2022110704,9.9,77.0,0.0,33.0,3.32,2022-11-07 04:00:00
2022110705,9.0,81.0,0.0,30.0,2.37,2022-11-07 05:00:00
2022110706,8.0,88.0,0.0,6.0,1.71,2022-11-07 06:00:00
2022110707,7.8,87.0,0.0,8.0,0.54,2022-11-07 07:00:00
2022110708,6.2,93.0,0.0,9.0,1.92,2022-11-07 08:00:00
2022110709,9.0,90.0,0.0,23.0,2.82,2022-11-07 09:00:00
2022110710,11.7,74.0,0.0,38.0,3.52,2022-11-07 10:00:00
2022110711,12.7,65.0,0.1,28.0,3.91,2022-11-07 11:00:00
2022110712,13.7,59.0,0.0,47.0,4.11,2022-11-07 12:00:00
2022110713,14.1,56.0,0.1,59.0,4.62,2022-11-07 13:00:00
2022110714,14.0,56.0,0.3,46.0,5.66,2022-11-07 14:00:00
2022110715,13.3,60.0,0.7,67.0,5.6,2022-11-07 15:00:00
2022110716,12.4,67.0,0.2,59.0,5.6,2022-11-07 16:00:00
2022110717,11.6,74.0,0.3,43.0,5.5,2022-11-07 17:00:00
2022110718,11.1,78.0,0.4,41.0,5.15,2022-11-07 18:00:00
2022110719,10.8,81.0,1.3,52.0,4.39,2022-11-07 19:00:00
2022110720,10.6,84.0,0.1,59.0,3.75,2022-11-07 20:00:00
2022110721,10.7,84.0,0.0,79.0,4.2,2022-11-07 21:00:00
2022110722,10.6,85.0,0.0,71.0,5.32,2022-11-07 22:00:00
2022110723,10.3,87.0,1.1,100.0,6.1,2022-11-07 23:00:00
2022110800,10.4,85.0,2.3,100.0,7.93,2022-11-08 00:00:00
2022110801,10.4,84.0,1.6,100.0,7.81,2022-11-08 01:00:00
2022110802,10.5,86.0,2.2,76.0,7.61,2022-11-08 02:00:00
2022110803,10.6,87.0,1.9,100.0,7.78,2022-11-08 03:00:00
2022110804,10.6,87.0,2.9,100.0,7.47,2022-11-08 04:00:00
2022110805,10.4,89.0,4.4,100.0,5.91,2022-11-08 05:00:00
2022110806,10.5,91.0,2.9,100.0,4.92,2022-11-08 06:00:00
2022110807,10.7,92.0,1.4,100.0,4.64,2022-11-08 07:00:00
2022110808,10.5,88.0,0.4,100.0,3.64,2022-11-08 08:00:00
2022110809,10.7,83.0,0.7,100.0,2.75,2022-11-08 09:00:00
2022110810,10.9,84.0,1.7,100.0,3.32,2022-11-08 10:00:00
2022110811,11.4,85.0,0.6,100.0,4.67,2022-11-08 11:00:00
2022110812,10.9,79.0,3.1,89.0,5.66,2022-11-08 12:00:00
2022110813,10.7,83.0,2.6,80.0,6.18,2022-11-08 13:00:00
2022110814,10.6,81.0,0.9,65.0,6.36,2022-11-08 14:00:00
2022110815,10.5,79.0,0.6,41.0,5.44,2022-11-08 15:00:00
2022110816,10.8,73.0,0.0,53.0,4.9,2022-11-08 16:00:00
2022110817,10.8,72.0,0.0,57.0,4.77,2022-11-08 17:00:00
2022110818,10.4,73.0,0.0,71.0,5.18,2022-11-08 18:00:00
2022110819,10.1,73.0,0.1,88.0,3.37,2022-11-08 19:00:00
2022110820,9.8,76.0,0.1,61.0,2.79,2022-11-08 20:00:00
2022110821,9.4,83.0,0.1,49.0,3.01,2022-11-08 21:00:00
2022110822,9.4,84.0,0.0,39.0,3.01,2022-11-08 22:00:00
2022110823,9.4,84.0,0.0,52.0,3.01,2022-11-08 23:00:00
2022110900,8.7,86.0,0.0,42.0,3.07,2022-11-09 00:00:00
2022110901,8.5,88.0,0.0,44.0,3.07,2022-11-09 01:00:00
2022110902,8.1,88.0,0.0,53.0,2.92,2022-11-09 02:00:00
2022110903,7.9,87.0,0.0,50.0,2.36,2022-11-09 03:00:00
2022110904,8.0,86.0,0.0,42.0,2.38,2022-11-09 04:00:00
2022110905,7.7,87.0,0.0,38.0,2.86,2022-11-09 05:00:00
2022110906,7.2,89.0,0.0,5.0,2.86,2022-11-09 06:00:00
2022110907,7.1,88.0,0.0,6.0,3.09,2022-11-09 07:00:00
2022110908,7.1,88.0,0.0,5.0,2.82,2022-11-09 08:00:00
2022110909,8.2,91.0,0.0,4.0,2.59,2022-11-09 09:00:00
2022110910,10.9,78.0,0.0,8.0,2.77,2022-11-09 10:00:00
2022110911,11.6,73.0,0.0,7.0,3.1,2022-11-09 11:00:00
2022110912,13.0,66.0,0.0,1.0,3.44,2022-11-09 12:00:00
2022110913,13.5,64.0,0.0,2.0,3.71,2022-11-09 13:00:00
2022110914,13.7,64.0,0.0,20.0,4.24,2022-11-09 14:00:00
2022110915,13.8,64.0,0.0,33.0,4.3,2022-11-09 15:00:00
2022110916,13.3,71.0,0.0,30.0,4.24,2022-11-09 16:00:00
2022110917,12.9,74.0,0.0,29.0,4.05,2022-11-09 17:00:00
2022110918,12.1,81.0,0.0,26.0,3.53,2022-11-09 18:00:00
2022110919,11.4,85.0,0.0,16.0,3.08,2022-11-09 19:00:00
2022110920,10.5,89.0,0.0,18.0,2.83,2022-11-09 20:00:00
2022110921,9.5,92.0,0.0,6.0,2.59,2022-11-09 21:00:00
2022110922,10.0,89.0,0.0,0.0,2.18,2022-11-09 22:00:00
2022110923,10.2,90.0,0.0,1.0,2.01,2022-11-09 23:00:00
2022111000,9.0,90.0,0.0,0.0,1.82,2022-11-10 00:00:00
2022111001,8.3,91.0,0.0,0.0,1.68,2022-11-10 01:00:00
2022111002,8.2,90.0,0.0,0.0,1.7,2022-11-10 02:00:00
2022111003,7.9,90.0,0.0,0.0,1.7,2022-11-10 03:00:00
2022111004,7.8,90.0,0.0,1.0,1.89,2022-11-10 04:00:00
2022111005,7.0,92.0,0.0,61.0,1.88,2022-11-10 05:00:00
2022111006,6.2,96.0,0.0,89.0,1.79,2022-11-10 06:00:00
2022111007,5.6,99.0,0.0,90.0,1.93,2022-11-10 07:00:00
2022111008,4.7,99.0,0.0,90.0,1.77,2022-11-10 08:00:00
2022111009,6.1,96.0,0.0,90.0,1.87,2022-11-10 09:00:00
2022111010,8.8,92.0,0.0,45.0,1.63,2022-11-10 10:00:00
2022111011,11.0,77.0,0.0,0.0,1.3,2022-11-10 11:00:00
2022111012,11.6,72.0,0.0,0.0,0.76,2022-11-10 12:00:00
2022111013,12.7,66.0,0.0,1.0,0.78,2022-11-10 13:00:00
2022111014,13.4,63.0,0.0,0.0,1.8,2022-11-10 14:00:00
2022111015,13.9,61.0,0.0,2.0,2.52,2022-11-10 15:00:00
2022111016,13.9,61.0,0.0,19.0,2.94,2022-11-10 16:00:00
2022111017,13.6,63.0,0.0,16.0,3.31,2022-11-10 17:00:00
2022111018,12.3,73.0,0.0,26.0,3.4,2022-11-10 18:00:00
2022111019,11.0,81.0,0.0,30.0,3.11,2022-11-10 19:00:00
2022111020,10.3,87.0,0.0,29.0,2.8,2022-11-10 20:00:00
2022111021,9.8,89.0,0.0,22.0,2.78,2022-11-10 21:00:00
2022111022,9.2,90.0,0.0,13.0,2.62,2022-11-10 22:00:00
2022111023,8.3,93.0,0.0,21.0,2.41,2022-11-10 23:00:00
2022111100,8.9,93.0,0.0,27.0,2.28,2022-11-11 00:00:00
2022111101,9.3,93.0,0.0,30.0,2.39,2022-11-11 01:00:00
2022111102,9.1,94.0,0.0,29.0,1.84,2022-11-11 02:00:00
2022111103,8.8,96.0,0.0,30.0,0.51,2022-11-11 03:00:00
2022111104,8.6,98.0,0.0,86.0,0.54,2022-11-11 04:00:00
2022111105,8.5,98.0,0.0,100.0,0.81,2022-11-11 05:00:00
2022111106,8.3,99.0,0.0,100.0,1.0,2022-11-11 06:00:00
2022111107,8.1,99.0,0.0,100.0,0.91,2022-11-11 07:00:00
2022111108,7.7,99.0,0.0,100.0,1.03,2022-11-11 08:00:00
2022111109,8.2,97.0,0.0,100.0,1.13,2022-11-11 09:00:00
2022111110,9.7,94.0,0.0,100.0,1.3,2022-11-11 10:00:00
2022111111,11.2,86.0,0.0,79.0,1.55,2022-11-11 11:00:00
2022111112,11.3,79.0,0.0,30.0,1.81,2022-11-11 12:00:00
2022111113,12.5,71.0,0.0,29.0,1.58,2022-11-11 13:00:00
2022111114,13.4,63.0,0.0,29.0,0.85,2022-11-11 14:00:00
2022111115,13.9,60.0,0.0,25.0,1.32,2022-11-11 15:00:00
2022111116,13.9,61.0,0.0,12.0,2.18,2022-11-11 16:00:00
2022111117,13.3,67.0,0.0,2.0,1.84,2022-11-11 17:00:00
2022111118,12.4,75.0,0.0,0.0,1.84,2022-11-11 18:00:00
2022111119,11.4,82.0,0.0,1.0,2.78,2022-11-11 19:00:00
2022111120,10.2,89.0,0.0,1.0,2.64,2022-11-11 20:00:00
2022111121,9.2,92.0,0.0,0.0,2.19,2022-11-11 21:00:00
2022111122,8.3,94.0,0.0,3.0,2.05,2022-11-11 22:00:00
2022111123,8.9,92.0,0.0,24.0,1.78,2022-11-11 23:00:00
2022111200,9.6,90.0,0.0,46.0,1.17,2022-11-12 00:00:00
2022111201,9.4,92.0,0.0,85.0,0.92,2022-11-12 01:00:00
2022111202,8.9,94.0,0.0,89.0,1.27,2022-11-12 02:00:00
2022111203,7.8,96.0,0.0,100.0,0.72,2022-11-12 03:00:00
2022111204,7.8,97.0,0.1,100.0,1.3,2022-11-12 04:00:00
2022111205,8.6,96.0,0.0,89.0,2.0,2022-11-12 05:00:00
2022111206,9.4,95.0,0.0,48.0,2.26,2022-11-12 06:00:00
2022111207,9.1,96.0,0.0,17.0,3.04,2022-11-12 07:00:00
2022111208,9.2,95.0,0.0,5.0,3.32,2022-11-12 08:00:00
2022111209,10.4,91.0,0.0,1.0,3.68,2022-11-12 09:00:00
2022111210,11.4,80.0,0.0,0.0,3.97,2022-11-12 10:00:00
2022111211,12.3,68.0,0.0,0.0,4.3,2022-11-12 11:00:00
2022111212,12.7,67.0,0.0,0.0,4.97,2022-11-12 12:00:00
2022111213,13.4,63.0,0.0,0.0,5.68,2022-11-12 13:00:00
2022111214,13.9,60.0,0.0,0.0,6.13,2022-11-12 14:00:00
2022111215,14.2,58.0,0.0,2.0,5.5,2022-11-12 15:00:00
2022111216,14.0,59.0,0.0,3.0,5.5,2022-11-12 16:00:00
2022111217,13.3,67.0,0.0,12.0,5.01,2022-11-12 17:00:00
2022111218,12.2,74.0,0.0,26.0,4.92,2022-11-12 18:00:00
2022111219,11.4,78.0,0.0,25.0,4.72,2022-11-12 19:00:00
2022111220,11.0,80.0,0.0,29.0,4.02,2022-11-12 20:00:00
2022111221,10.5,83.0,0.0,12.0,3.55,2022-11-12 21:00:00
2022111222,10.2,86.0,0.0,25.0,3.62,2022-11-12 22:00:00
2022111223,9.7,88.0,0.0,14.0,3.4,2022-11-12 23:00:00
2022111300,9.7,89.0,0.0,4.0,3.24,2022-11-13 00:00:00
2022111301,9.2,90.0,0.0,1.0,3.23,2022-11-13 01:00:00
2022111302,8.7,91.0,0.0,0.0,3.06,2022-11-13 02:00:00
2022111303,8.0,91.0,0.0,0.0,2.94,2022-11-13 03:00:00
2022111304,7.3,91.0,0.0,0.0,2.55,2022-11-13 04:00:00
2022111305,6.7,92.0,0.0,0.0,2.28,2022-11-13 05:00:00
2022111306,6.4,92.0,0.0,0.0,2.42,2022-11-13 06:00:00
2022111307,6.2,91.0,0.0,0.0,2.09,2022-11-13 07:00:00
2022111308,6.0,92.0,0.0,0.0,1.99,2022-11-13 08:00:00
2022111309,7.2,89.0,0.0,0.0,1.41,2022-11-13 09:00:00
2022111310,10.4,74.0,0.0,0.0,0.89,2022-11-13 10:00:00
2022111311,12.2,56.0,0.0,0.0,1.28,2022-11-13 11:00:00
2022111312,13.3,53.0,0.0,0.0,2.16,2022-11-13 12:00:00
2022111313,14.1,51.0,0.0,0.0,2.69,2022-11-13 13:00:00
2022111314,14.6,50.0,0.0,0.0,2.68,2022-11-13 14:00:00
2022111315,14.9,49.0,0.0,0.0,2.24,2022-11-13 15:00:00
2022111316,14.9,49.0,0.0,0.0,2.63,2022-11-13 16:00:00
2022111317,14.3,57.0,0.0,8.0,3.52,2022-11-13 17:00:00
2022111318,12.5,72.0,0.0,14.0,3.61,2022-11-13 18:00:00
2022111319,11.2,82.0,0.0,10.0,3.71,2022-11-13 19:00:00
2022111320,10.2,88.0,0.0,1.0,3.44,2022-11-13 20:00:00
2022111321,9.2,92.0,0.0,0.0,2.55,2022-11-13 21:00:00
2022111322,9.1,90.0,0.0,0.0,2.14,2022-11-13 22:00:00
2022111323,9.5,91.0,0.0,0.0,1.86,2022-11-13 23:00:00
2022111400,9.4,88.0,0.0,0.0,1.12,2022-11-14 00:00:00
2022111401,9.0,91.0,0.0,0.0,0.28,2022-11-14 01:00:00
2022111402,7.3,96.0,0.0,0.0,0.5,2022-11-14 02:00:00
2022111403,6.4,97.0,0.0,5.0,1.13,2022-11-14 03:00:00
2022111404,6.9,97.0,0.0,68.0,1.7,2022-11-14 04:00:00
2022111405,8.2,95.0,0.0,89.0,1.63,2022-11-14 05:00:00
2022111406,8.0,97.0,0.0,90.0,1.08,2022-11-14 06:00:00
2022111407,7.6,98.0,0.0,90.0,0.61,2022-11-14 07:00:00
2022111408,6.3,99.0,0.0,90.0,1.26,2022-11-14 08:00:00
2022111409,6.1,99.0,0.0,90.0,1.9,2022-11-14 09:00:00
2022111410,9.0,92.0,0.0,90.0,2.18,2022-11-14 10:00:00
2022111411,10.8,78.0,0.0,18.0,2.31,2022-11-14 11:00:00
2022111412,11.3,70.0,0.0,0.0,2.32,2022-11-14 12:00:00
2022111413,12.7,60.0,0.0,0.0,2.09,2022-11-14 13:00:00
2022111414,13.7,54.0,0.0,0.0,1.52,2022-11-14 14:00:00
2022111415,14.2,51.0,0.0,2.0,0.92,2022-11-14 15:00:00
2022111416,14.3,50.0,0.0,3.0,0.22,2022-11-14 16:00:00
2022111417,13.9,53.0,0.0,4.0,0.78,2022-11-14 17:00:00
2022111418,13.1,59.0,0.0,4.0,1.39,2022-11-14 18:00:00
2022111419,11.6,71.0,0.0,1.0,1.49,2022-11-14 19:00:00
2022111420,10.1,79.0,0.0,0.0,1.72,2022-11-14 20:00:00
2022111421,9.0,82.0,0.0,0.0,2.15,2022-11-14 21:00:00
2022111422,8.1,85.0,0.0,0.0,2.5,2022-11-14 22:00:00
2022111423,7.3,87.0,0.0,0.0,2.51,2022-11-14 23:00:00
2022111500,7.2,84.0,0.0,0.0,2.33,2022-11-15 00:00:00
2022111501,6.9,84.0,0.0,0.0,1.97,2022-11-15 01:00:00
2022111502,6.6,84.0,0.0,0.0,2.01,2022-11-15 02:00:00
2022111503,6.1,85.0,0.0,0.0,1.7,2022-11-15 03:00:00
2022111504,5.9,85.0,0.0,0.0,1.7,2022-11-15 04:00:00
2022111505,5.9,85.0,0.0,0.0,1.63,2022-11-15 05:00:00
2022111506,5.9,83.0,0.0,0.0,1.58,2022-11-15 06:00:00
2022111507,5.3,85.0,0.0,0.0,1.75,2022-11-15 07:00:00
2022111508,5.2,82.0,0.0,0.0,2.1,2022-11-15 08:00:00
2022111509,6.5,81.0,0.0,0.0,1.79,2022-11-15 09:00:00
2022111510,10.7,60.0,0.0,0.0,1.3,2022-11-15 10:00:00
2022111511,12.5,50.0,0.0,0.0,1.25,2022-11-15 11:00:00
2022111512,14.1,48.0,0.0,0.0,1.36,2022-11-15 12:00:00
2022111513,15.4,45.0,0.0,0.0,1.6,2022-11-15 13:00:00
2022111514,16.4,42.0,0.0,0.0,1.71,2022-11-15 14:00:00
2022111515,17.1,39.0,0.0,0.0,1.97,2022-11-15 15:00:00
2022111516,17.3,39.0,0.0,0.0,2.38,2022-11-15 16:00:00
2022111517,16.7,45.0,0.0,0.0,2.95,2022-11-15 17:00:00
2022111518,15.3,55.0,0.0,0.0,3.05,2022-11-15 18:00:00
2022111519,12.8,71.0,0.0,0.0,3.12,2022-11-15 19:00:00
2022111520,11.1,76.0,0.0,0.0,2.76,2022-11-15 20:00:00
2022111521,10.2,77.0,0.0,0.0,2.7,2022-11-15 21:00:00
2022111522,10.1,77.0,0.0,0.0,2.73,2022-11-15 22:00:00
2022111523,10.5,74.0,0.0,0.0,2.6,2022-11-15 23:00:00
2022111600,10.8,79.0,0.0,0.0,2.3,2022-11-16 00:00:00
2022111601,9.7,78.0,0.0,0.0,2.06,2022-11-16 01:00:00
2022111602,9.6,74.0,0.0,0.0,1.89,2022-11-16 02:00:00
2022111603,9.7,67.0,0.0,0.0,1.55,2022-11-16 03:00:00
2022111604,9.8,62.0,0.0,0.0,1.73,2022-11-16 04:00:00
2022111605,9.4,59.0,0.0,0.0,1.94,2022-11-16 05:00:00
2022111606,8.2,62.0,0.0,0.0,2.0,2022-11-16 06:00:00
2022111607,6.9,66.0,0.0,0.0,2.0,2022-11-16 07:00:00
2022111608,6.2,67.0,0.0,0.0,1.9,2022-11-16 08:00:00
2022111609,6.8,69.0,0.0,0.0,1.5,2022-11-16 09:00:00
2022111610,11.4,59.0,0.0,0.0,1.5,2022-11-16 10:00:00
2022111611,13.9,39.0,0.0,0.0,1.41,2022-11-16 11:00:00
2022111612,15.2,39.0,0.0,0.0,1.3,2022-11-16 12:00:00
2022111613,16.1,37.0,0.0,0.0,0.72,2022-11-16 13:00:00
2022111614,16.9,35.0,0.0,1.0,0.5,2022-11-16 14:00:00
2022111615,17.2,35.0,0.0,8.0,1.36,2022-11-16 15:00:00
2022111616,17.2,36.0,0.0,22.0,1.9,2022-11-16 16:00:00
2022111617,16.6,42.0,0.0,25.0,2.11,2022-11-16 17:00:00
2022111618,15.1,57.0,0.0,30.0,2.04,2022-11-16 18:00:00
2022111619,13.2,61.0,0.0,30.0,1.99,2022-11-16 19:00:00
2022111620,12.5,60.0,0.0,30.0,1.75,2022-11-16 20:00:00
2022111621,11.5,65.0,0.0,29.0,1.43,2022-11-16 21:00:00
2022111622,10.8,71.0,0.0,29.0,1.3,2022-11-16 22:00:00
2022111623,10.1,76.0,0.0,27.0,1.12,2022-11-16 23:00:00
2022111700,10.0,81.0,0.0,20.0,1.12,2022-11-17 00:00:00
2022111701,9.4,82.0,0.0,9.0,1.02,2022-11-17 01:00:00
2022111702,8.9,82.0,0.0,23.0,1.14,2022-11-17 02:00:00
2022111703,8.7,83.0,0.0,80.0,1.03,2022-11-17 03:00:00
2022111704,7.6,85.0,0.0,79.0,1.56,2022-11-17 04:00:00
2022111705,6.5,85.0,0.0,75.0,1.56,2022-11-17 05:00:00
2022111706,6.3,83.0,0.0,76.0,1.49,2022-11-17 06:00:00
2022111707,6.4,79.0,0.0,65.0,1.57,2022-11-17 07:00:00
2022111708,6.0,78.0,0.0,51.0,1.66,2022-11-17 08:00:00
2022111709,5.8,84.0,0.0,38.0,1.97,2022-11-17 09:00:00
2022111710,9.3,75.0,0.0,35.0,1.36,2022-11-17 10:00:00
2022111711,12.0,63.0,0.0,28.0,1.27,2022-11-17 11:00:00
2022111712,12.7,55.0,0.0,25.0,1.22,2022-11-17 12:00:00
2022111713,14.1,52.0,0.0,15.0,1.02,2022-11-17 13:00:00
2022111714,15.1,51.0,0.0,3.0,1.63,2022-11-17 14:00:00
2022111715,15.7,50.0,0.0,17.0,2.06,2022-11-17 15:00:00
2022111716,15.7,52.0,0.0,4.0,2.88,2022-11-17 16:00:00
2022111717,15.1,58.0,0.0,3.0,3.0,2022-11-17 17:00:00
2022111718,13.8,67.0,0.0,2.0,2.97,2022-11-17 18:00:00
2022111719,12.2,78.0,0.0,5.0,3.24,2022-11-17 19:00:00
2022111720,10.7,85.0,0.0,0.0,3.5,2022-11-17 20:00:00
2022111721,9.6,90.0,0.0,0.0,3.56,2022-11-17 21:00:00
2022111722,8.9,93.0,0.0,0.0,3.72,2022-11-17 22:00:00
2022111723,8.4,95.0,0.0,0.0,3.78,2022-11-17 23:00:00
2022111800,7.5,97.0,0.0,2.0,3.69,2022-11-18 00:00:00
2022111801,7.0,99.0,0.0,2.0,3.76,2022-11-18 01:00:00
2022111802,6.9,100.0,0.0,2.0,3.91,2022-11-18 02:00:00
2022111803,6.8,100.0,0.0,90.0,3.33,2022-11-18 03:00:00
2022111804,6.7,100.0,0.0,91.0,2.88,2022-11-18 04:00:00
2022111805,7.0,99.0,0.0,100.0,2.97,2022-11-18 05:00:00
2022111806,6.3,100.0,0.0,82.0,2.92,2022-11-18 06:00:00
2022111807,6.8,100.0,0.0,82.0,1.97,2022-11-18 07:00:00
2022111808,7.3,99.0,0.0,89.0,1.2,2022-11-18 08:00:00
2022111809,7.8,100.0,0.0,91.0,1.08,2022-11-18 09:00:00
2022111810,9.2,95.0,0.0,83.0,1.17,2022-11-18 10:00:00
2022111811,10.6,92.0,0.0,20.0,0.98,2022-11-18 11:00:00
2022111812,12.2,79.0,0.0,0.0,1.06,2022-11-18 12:00:00
2022111813,13.9,66.0,0.0,0.0,1.71,2022-11-18 13:00:00
2022111814,15.2,57.0,0.0,0.0,2.66,2022-11-18 14:00:00
2022111815,16.0,54.0,0.0,0.0,2.16,2022-11-18 15:00:00
2022111816,16.4,52.0,0.0,0.0,2.45,2022-11-18 16:00:00
2022111817,15.5,60.0,0.0,0.0,2.38,2022-11-18 17:00:00
2022111818,13.9,70.0,0.0,0.0,2.59,2022-11-18 18:00:00
2022111819,12.5,77.0,0.0,0.0,2.62,2022-11-18 19:00:00
2022111820,11.1,78.0,0.0,0.0,2.55,2022-11-18 20:00:00
2022111821,10.1,71.0,0.0,0.0,2.33,2022-11-18 21:00:00
2022111822,9.3,63.0,0.0,0.0,2.22,2022-11-18 22:00:00
2022111823,8.6,59.0,0.0,0.0,2.68,2022-11-18 23:00:00
2022111900,8.2,60.0,0.0,0.0,3.11,2022-11-19 00:00:00
2022111901,7.8,56.0,0.0,0.0,3.5,2022-11-19 01:00:00
2022111902,7.4,56.0,0.0,0.0,3.72,2022-11-19 02:00:00
2022111903,7.2,55.0,0.0,0.0,3.1,2022-11-19 03:00:00
2022111904,7.1,53.0,0.0,0.0,3.35,2022-11-19 04:00:00
2022111905,6.9,53.0,0.0,0.0,3.34,2022-11-19 05:00:00
2022111906,6.7,53.0,0.0,0.0,3.55,2022-11-19 06:00:00
2022111907,6.5,53.0,0.0,3.0,4.12,2022-11-19 07:00:00
2022111908,6.3,53.0,0.0,0.0,4.24,2022-11-19 08:00:00
2022111909,7.1,52.0,0.0,1.0,4.12,2022-11-19 09:00:00
2022111910,9.5,44.0,0.0,1.0,4.11,2022-11-19 10:00:00
