CrimeID,IncidentCategory,Neighborhood,Datetime,Hour,DateKey,Temperature,Humidity,Rainfall,Clouds,Wind
29845,Burglary,Tenderloin,2022-12-04 13:00:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29846,Malicious Mischief,Lakeshore,2022-12-04 13:10:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29847,Offences Against The Family And Children,Lakeshore,2022-12-04 13:10:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29848,Assault,Presidio Heights,2022-12-04 13:20:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29849,Offences Against The Family And Children,Western Addition,2022-12-04 13:50:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29850,Larceny Theft,Hayes Valley,2022-12-04 13:57:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29851,Drug Offense,Tenderloin,2022-12-04 13:59:00,13,2022120413,13.8,76.0,0.0,11.0,4.74
29852,Larceny Theft,Russian Hill,2022-12-04 14:00:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29853,Larceny Theft,North Beach,2022-12-04 14:15:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29854,Robbery,South of Market,2022-12-04 14:20:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29855,Malicious Mischief,Bayview Hunters Point,2022-12-04 14:20:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29856,Robbery,South of Market,2022-12-04 14:20:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29857,Robbery,Bayview Hunters Point,2022-12-04 14:20:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29858,Larceny Theft,Russian Hill,2022-12-04 14:30:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29859,Larceny Theft,Inner Sunset,2022-12-04 14:30:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29860,Larceny Theft,Russian Hill,2022-12-04 14:30:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29861,Larceny Theft,Financial District/South Beach,2022-12-04 14:48:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29862,Burglary,Financial District/South Beach,2022-12-04 14:48:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29863,Disorderly Conduct,Japantown,2022-12-04 14:57:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29864,Disorderly Conduct,Japantown,2022-12-04 14:57:00,14,2022120414,14.0,73.0,0.0,29.0,4.79
29865,Motor Vehicle Theft,Sunset/Parkside,2022-12-04 15:00:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29866,Larceny Theft,Hayes Valley,2022-12-04 15:00:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29867,Robbery,South of Market,2022-12-04 15:05:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29868,Malicious Mischief,Outer Mission,2022-12-04 15:10:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29869,Larceny Theft,Outer Mission,2022-12-04 15:10:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29870,Malicious Mischief,Mission,2022-12-04 15:21:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29871,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 15:30:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29872,Arson,Bayview Hunters Point,2022-12-04 15:30:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29873,Drug Offense,Bayview Hunters Point,2022-12-04 15:30:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29874,Larceny Theft,North Beach,2022-12-04 15:35:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29875,Arson,Bayview Hunters Point,2022-12-04 15:45:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29876,Larceny Theft,Tenderloin,2022-12-04 15:56:00,15,2022120415,14.1,72.0,0.1,70.0,4.02
29877,Larceny Theft,Tenderloin,2022-12-04 16:04:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29878,Larceny Theft,North Beach,2022-12-04 16:05:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29879,Larceny Theft,Tenderloin,2022-12-04 16:10:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29880,Larceny Theft,Castro/Upper Market,2022-12-04 16:16:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29881,Assault,Nob Hill,2022-12-04 16:20:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29882,Larceny Theft,Castro/Upper Market,2022-12-04 16:20:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29883,Assault,Financial District/South Beach,2022-12-04 16:20:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29884,Assault,Mission,2022-12-04 16:25:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29885,Motor Vehicle Theft,Inner Sunset,2022-12-04 16:30:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29886,Robbery,Inner Richmond,2022-12-04 16:32:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29887,Larceny Theft,Tenderloin,2022-12-04 16:36:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29888,Larceny Theft,Tenderloin,2022-12-04 16:36:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29889,Weapons Offense,Bayview Hunters Point,2022-12-04 16:40:00,16,2022120416,13.8,71.0,0.0,68.0,3.11
29890,Motor Vehicle Theft,Haight Ashbury,2022-12-04 17:00:00,17,2022120417,13.1,77.0,0.0,38.0,2.61
29891,Burglary,Nob Hill,2022-12-04 17:00:00,17,2022120417,13.1,77.0,0.0,38.0,2.61
29892,Larceny Theft,Bayview Hunters Point,2022-12-04 17:30:00,17,2022120417,13.1,77.0,0.0,38.0,2.61
29893,Assault,Sunset/Parkside,2022-12-04 17:31:00,17,2022120417,13.1,77.0,0.0,38.0,2.61
29894,Larceny Theft,Inner Richmond,2022-12-04 17:49:00,17,2022120417,13.1,77.0,0.0,38.0,2.61
29895,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 18:00:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29896,Larceny Theft,Japantown,2022-12-04 18:00:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29897,Larceny Theft,Mission Bay,2022-12-04 18:00:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29898,Assault,Outer Richmond,2022-12-04 18:00:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29899,Larceny Theft,Inner Sunset,2022-12-04 18:25:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29900,Larceny Theft,Chinatown,2022-12-04 18:30:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29901,Motor Vehicle Theft,Noe Valley,2022-12-04 18:45:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29902,Motor Vehicle Theft,Bernal Heights,2022-12-04 18:50:00,18,2022120418,12.2,82.0,0.0,54.0,2.53
29903,Assault,Bayview Hunters Point,2022-12-04 19:00:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29904,Larceny Theft,Mission,2022-12-04 19:00:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29905,Possession Of Burglary Tools,Financial District/South Beach,2022-12-04 19:10:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29906,Larceny Theft,Financial District/South Beach,2022-12-04 19:10:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29907,Robbery,Lone Mountain/USF,2022-12-04 19:25:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29908,Assault,Mission Bay,2022-12-04 19:36:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29909,Assault,Nob Hill,2022-12-04 19:55:00,19,2022120419,11.2,86.0,0.0,80.0,2.4
29910,Motor Vehicle Theft,Mission,2022-12-04 20:00:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29911,Motor Vehicle Theft,Hayes Valley,2022-12-04 20:00:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29912,Motor Vehicle Theft,Marina,2022-12-04 20:00:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29913,Burglary,Potrero Hill,2022-12-04 20:00:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29914,Fraud,West of Twin Peaks,2022-12-04 20:00:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29915,Code Violation,South of Market,2022-12-04 20:10:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29916,"Resisting, Delaying, or Obstructing  Peace Officer Duties",South of Market,2022-12-04 20:10:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29917,Burglary,Pacific Heights,2022-12-04 20:30:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29918,Trespassing,Mission,2022-12-04 20:30:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29919,Assault,Mission,2022-12-04 20:30:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29920,Larceny Theft,Outer Richmond,2022-12-04 20:39:00,20,2022120420,10.7,89.0,0.0,92.0,2.62
29921,Malicious Mischief,Potrero Hill,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29922,Burglary,Inner Sunset,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29923,Motor Vehicle Theft,Potrero Hill,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29924,Malicious Mischief,Mission Bay,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29925,Weapons Offense,Sunset/Parkside,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29926,Motor Vehicle Theft,Haight Ashbury,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29927,Motor Vehicle Theft,Potrero Hill,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29928,Burglary,Mission Bay,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29929,Assault,Sunset/Parkside,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29930,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29931,Motor Vehicle Theft,Sunset/Parkside,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29932,Assault,Glen Park,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29933,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 21:00:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29934,Motor Vehicle Theft,Glen Park,2022-12-04 21:16:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29935,Malicious Mischief,Excelsior,2022-12-04 21:30:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29936,Burglary,Castro/Upper Market,2022-12-04 21:30:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29937,Burglary,Potrero Hill,2022-12-04 21:40:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29938,Assault,Mission,2022-12-04 21:50:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29939,Assault,Mission,2022-12-04 21:50:00,21,2022120421,10.6,90.0,0.2,88.0,3.18
29940,Motor Vehicle Theft,Financial District/South Beach,2022-12-04 22:00:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29941,Offences Against The Family And Children,Excelsior,2022-12-04 22:01:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29942,Burglary,Sunset/Parkside,2022-12-04 22:30:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29943,Malicious Mischief,Tenderloin,2022-12-04 22:42:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29944,Drug Offense,Tenderloin,2022-12-04 22:54:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29945,Drug Offense,Tenderloin,2022-12-04 22:54:00,22,2022120422,10.6,90.0,0.1,95.0,3.74
29946,Motor Vehicle Theft,Sunset/Parkside,2022-12-04 23:00:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29947,Burglary,Financial District/South Beach,2022-12-04 23:00:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29948,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 23:00:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29949,Motor Vehicle Theft,Bayview Hunters Point,2022-12-04 23:00:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29950,Burglary,Financial District/South Beach,2022-12-04 23:00:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29951,Malicious Mischief,South of Market,2022-12-04 23:21:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29952,Larceny Theft,Financial District/South Beach,2022-12-04 23:30:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29953,Burglary,Financial District/South Beach,2022-12-04 23:30:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29954,Malicious Mischief,Chinatown,2022-12-04 23:50:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29955,Motor Vehicle Theft,Japantown,2022-12-04 23:55:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29956,Motor Vehicle Theft,Japantown,2022-12-04 23:55:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29957,Driving While Under The Influence Of Drugs,Japantown,2022-12-04 23:55:00,23,2022120423,10.5,91.0,0.0,90.0,4.06
29958,Larceny Theft,Inner Richmond,2022-12-05 00:00:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29959,Fraud,Sunset/Parkside,2022-12-05 00:00:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29960,Weapons Carrying Etc,South of Market,2022-12-05 00:04:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29961,Disorderly Conduct,South of Market,2022-12-05 00:04:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29962,Motor Vehicle Theft,Golden Gate Park,2022-12-05 00:30:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29963,Robbery,North Beach,2022-12-05 00:34:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29964,Driving While Under The Influence Of Alcohol,Outer Richmond,2022-12-05 00:42:00,0,2022120500,10.6,89.0,0.0,78.0,4.51
29965,Burglary,Nob Hill,2022-12-05 01:39:00,1,2022120501,10.5,89.0,0.0,77.0,4.92
29966,Assault,Castro/Upper Market,2022-12-05 01:45:00,1,2022120501,10.5,89.0,0.0,77.0,4.92
29967,Motor Vehicle Theft,Tenderloin,2022-12-05 02:00:00,2,2022120502,10.5,89.0,0.3,100.0,4.97
29968,Burglary,Mission,2022-12-05 02:00:00,2,2022120502,10.5,89.0,0.3,100.0,4.97
29969,Malicious Mischief,Russian Hill,2022-12-05 02:14:00,2,2022120502,10.5,89.0,0.3,100.0,4.97
29970,Larceny Theft,Nob Hill,2022-12-05 02:30:00,2,2022120502,10.5,89.0,0.3,100.0,4.97
29971,Burglary,Chinatown,2022-12-05 02:30:00,2,2022120502,10.5,89.0,0.3,100.0,4.97
29972,Malicious Mischief,South of Market,2022-12-05 03:00:00,3,2022120503,10.8,88.0,0.5,79.0,5.2
29973,Burglary,Outer Richmond,2022-12-05 03:27:00,3,2022120503,10.8,88.0,0.5,79.0,5.2
29974,Larceny Theft,South of Market,2022-12-05 03:30:00,3,2022120503,10.8,88.0,0.5,79.0,5.2
29975,Burglary,Glen Park,2022-12-05 04:07:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29976,Burglary,Tenderloin,2022-12-05 04:10:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29977,Assault,Treasure Island,2022-12-05 04:15:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29978,Evading a Police,Financial District/South Beach,2022-12-05 04:26:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29979,Burglary,Financial District/South Beach,2022-12-05 04:26:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29980,Malicious Mischief,North Beach,2022-12-05 04:30:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29981,Malicious Mischief,Nob Hill,2022-12-05 04:30:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29982,Larceny Theft,Outer Richmond,2022-12-05 04:34:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29983,Disorderly Conduct,Outer Richmond,2022-12-05 04:34:00,4,2022120504,10.6,90.0,0.7,78.0,4.87
29984,Trespassing,Western Addition,2022-12-05 05:10:00,5,2022120505,10.3,92.0,1.3,60.0,4.79
29985,Motor Vehicle Theft,Russian Hill,2022-12-05 06:30:00,6,2022120506,10.3,93.0,1.4,34.0,4.43
29986,Larceny Theft,North Beach,2022-12-05 07:40:00,7,2022120507,10.2,94.0,0.8,26.0,3.84
29987,Larceny Theft,North Beach,2022-12-05 07:40:00,7,2022120507,10.2,94.0,0.8,26.0,3.84
29988,Larceny Theft,Castro/Upper Market,2022-12-05 08:00:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29989,Motor Vehicle Theft,Inner Sunset,2022-12-05 08:00:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29990,Fraud,Presidio Heights,2022-12-05 08:00:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29991,Weapons Offense,Financial District/South Beach,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29992,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Mission,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29993,Kidnapping,Mission,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29994,Larceny Theft,Financial District/South Beach,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29995,Evading a Police,Mission,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29996,"Resisting Peace Officer, causing Their Serious Injury or Death",Mission,2022-12-05 08:30:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29997,Burglary,Presidio Heights,2022-12-05 08:56:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29998,Malicious Mischief,Presidio Heights,2022-12-05 08:56:00,8,2022120508,9.7,94.0,0.1,39.0,3.33
29999,Motor Vehicle Theft,Financial District/South Beach,2022-12-05 09:00:00,9,2022120509,9.6,94.0,0.3,30.0,2.51
30000,Assault,Lakeshore,2022-12-05 09:00:00,9,2022120509,9.6,94.0,0.3,30.0,2.51
30001,Larceny Theft,West of Twin Peaks,2022-12-05 09:03:00,9,2022120509,9.6,94.0,0.3,30.0,2.51
30002,Larceny Theft,North Beach,2022-12-05 10:20:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30003,Drug Offense,Castro/Upper Market,2022-12-05 10:24:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30004,Trespassing,Financial District/South Beach,2022-12-05 10:26:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30005,Malicious Mischief,Japantown,2022-12-05 10:30:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30006,Larceny Theft,Japantown,2022-12-05 10:30:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30007,Larceny Theft,North Beach,2022-12-05 10:45:00,10,2022120510,11.3,91.0,0.2,28.0,2.37
30008,Motor Vehicle Theft,Oceanview/Merced/Ingleside,2022-12-05 11:00:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30009,Larceny Theft,North Beach,2022-12-05 11:00:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30010,Motor Vehicle Theft,Lone Mountain/USF,2022-12-05 11:00:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30011,Robbery,Marina,2022-12-05 11:00:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30012,Embezzlement,Portola,2022-12-05 11:04:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30013,Motor Vehicle Theft,Presidio Heights,2022-12-05 11:09:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30014,Code Misdemenaor,Presidio Heights,2022-12-05 11:24:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30015,Malicious Mischief,Bayview Hunters Point,2022-12-05 11:28:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30016,Assault,Bayview Hunters Point,2022-12-05 11:28:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30017,Larceny Theft,North Beach,2022-12-05 11:40:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30018,Larceny Theft,Russian Hill,2022-12-05 11:40:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30019,Larceny Theft,Tenderloin,2022-12-05 11:45:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30020,Larceny Theft,Presidio Heights,2022-12-05 11:45:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30021,Larceny Theft,Presidio,2022-12-05 11:45:00,11,2022120511,12.3,86.0,0.1,24.0,2.87
30022,Robbery,Bernal Heights,2022-12-05 12:19:00,12,2022120512,13.6,80.0,0.1,36.0,3.85
30023,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Excelsior,2022-12-05 12:25:00,12,2022120512,13.6,80.0,0.1,36.0,3.85
30024,Offences Against The Family And Children,Excelsior,2022-12-05 12:25:00,12,2022120512,13.6,80.0,0.1,36.0,3.85
30025,Larceny Theft,Inner Sunset,2022-12-05 12:50:00,12,2022120512,13.6,80.0,0.1,36.0,3.85
30026,Larceny Theft,Inner Sunset,2022-12-05 12:50:00,12,2022120512,13.6,80.0,0.1,36.0,3.85
30027,Posession of Air Gun,Bayview Hunters Point,2022-12-05 13:38:00,13,2022120513,13.9,77.0,0.0,40.0,4.52
30028,Larceny Theft,Tenderloin,2022-12-05 14:00:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30029,Drug Offense,Tenderloin,2022-12-05 14:00:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30030,Drug Offense,Tenderloin,2022-12-05 14:00:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30031,Motor Vehicle Theft,Bayview Hunters Point,2022-12-05 14:00:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30032,Larceny Theft,Russian Hill,2022-12-05 14:00:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30033,Larceny Theft,Tenderloin,2022-12-05 14:13:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30034,Motor Vehicle Theft,Treasure Island,2022-12-05 14:20:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30035,Motor Vehicle Theft,Treasure Island,2022-12-05 14:30:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30036,Burglary,Treasure Island,2022-12-05 14:30:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30037,Offences Against The Family And Children,Bayview Hunters Point,2022-12-05 14:33:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30038,Suicide,Tenderloin,2022-12-05 14:35:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30039,Suicide,Tenderloin,2022-12-05 14:35:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30040,Drug Offense,South of Market,2022-12-05 14:37:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30041,Drug Offense,South of Market,2022-12-05 14:37:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30042,Drug Offense,South of Market,2022-12-05 14:37:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30043,Assault,Castro/Upper Market,2022-12-05 14:46:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30044,Motor Vehicle Theft,Bayview Hunters Point,2022-12-05 14:51:00,14,2022120514,13.8,74.0,0.0,26.0,4.74
30045,Assault,Tenderloin,2022-12-05 15:00:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30046,Larceny Theft,Tenderloin,2022-12-05 15:00:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30047,Motor Vehicle Theft,Excelsior,2022-12-05 15:00:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30048,Larceny Theft,Chinatown,2022-12-05 15:00:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30049,Motor Vehicle Theft,Sunset/Parkside,2022-12-05 15:15:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30050,Fraud,Western Addition,2022-12-05 15:30:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30051,Arson,South of Market,2022-12-05 15:50:00,15,2022120515,13.3,73.0,0.0,35.0,4.2
30052,Larceny Theft,Presidio,2022-12-05 16:00:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30053,Robbery,South of Market,2022-12-05 16:20:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30054,Robbery,South of Market,2022-12-05 16:20:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30055,Trespassing,South of Market,2022-12-05 16:26:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30056,Assault,Tenderloin,2022-12-05 16:28:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30057,Trespassing,Financial District/South Beach,2022-12-05 16:35:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30058,Malicious Mischief,Financial District/South Beach,2022-12-05 16:35:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30059,Larceny Theft,Lone Mountain/USF,2022-12-05 16:40:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30060,Assault,Castro/Upper Market,2022-12-05 16:42:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30061,Fraud,Haight Ashbury,2022-12-05 16:42:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30062,Motor Vehicle Theft,Outer Richmond,2022-12-05 16:46:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30063,Malicious Mischief,Outer Richmond,2022-12-05 16:46:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30064,Offences Against The Family And Children,South of Market,2022-12-05 16:50:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30065,Assault,South of Market,2022-12-05 16:50:00,16,2022120516,13.1,73.0,0.0,38.0,2.81
30066,Larceny Theft,North Beach,2022-12-05 17:00:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30067,Malicious Mischief,Bayview Hunters Point,2022-12-05 17:00:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30068,Larceny Theft,Bayview Hunters Point,2022-12-05 17:00:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30069,Motor Vehicle Theft,Sunset/Parkside,2022-12-05 17:01:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30070,Malicious Mischief,Sunset/Parkside,2022-12-05 17:01:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30071,Drug Offense,Bayview Hunters Point,2022-12-05 17:15:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30072,Drug Offense,Bayview Hunters Point,2022-12-05 17:15:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30073,Larceny Theft,Mission,2022-12-05 17:15:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30074,Offences Against The Family And Children,Western Addition,2022-12-05 17:17:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30075,Weapons Offense,Bayview Hunters Point,2022-12-05 17:30:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30076,Burglary,South of Market,2022-12-05 17:30:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30077,Larceny Theft,North Beach,2022-12-05 17:30:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30078,Trespassing,Western Addition,2022-12-05 17:35:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30079,Offences Against The Family And Children,Western Addition,2022-12-05 17:35:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
30080,Larceny Theft,North Beach,2022-12-05 17:45:00,17,2022120517,12.6,76.0,0.0,61.0,1.73
