;incidentCategory;neighborhood;datetime;hour;weather
374;Traffic Violation Arrest;South of Market;2022-07-03 02:02:00;02;2022070302
375;Larceny Theft;North Beach;2022-07-03 02:09:00;02;2022070302
376;Malicious Mischief;Potrero Hill;2022-07-03 02:30:00;02;2022070302
377;Burglary;Potrero Hill;2022-07-03 02:30:00;02;2022070302
378;Motor Vehicle Theft;Tenderloin;2022-07-03 02:30:00;02;2022070302
379;Malicious Mischief;Potrero Hill;2022-07-03 02:40:00;02;2022070302
380;Burglary;West of Twin Peaks;2022-07-03 03:00:00;03;2022070303
381;Larceny Theft;Financial District/South Beach;2022-07-03 03:03:00;03;2022070303
382;Malicious Mischief;Tenderloin;2022-07-03 03:30:00;03;2022070303
383;Burglary;Financial District/South Beach;2022-07-03 03:30:00;03;2022070303
384;Disorderly Conduct;Mission Bay;2022-07-03 04:00:00;04;2022070304
385;Larceny Theft;Bernal Heights;2022-07-03 04:17:00;04;2022070304
386;Assault;Tenderloin;2022-07-03 04:21:00;04;2022070304
387;Assault;Tenderloin;2022-07-03 04:21:00;04;2022070304
388;Robbery;Tenderloin;2022-07-03 04:44:00;04;2022070304
389;Burglary;Chinatown;2022-07-03 04:51:00;04;2022070304
390;Larceny Theft;Outer Mission;2022-07-03 05:00:00;05;2022070305
391;Larceny Theft;Bayview Hunters Point;2022-07-03 05:08:00;05;2022070305
392;Malicious Mischief;Bayview Hunters Point;2022-07-03 05:08:00;05;2022070305
393;Motor Vehicle Theft;Bayview Hunters Point;2022-07-03 05:08:00;05;2022070305
394;Motor Vehicle Theft;Bayview Hunters Point;2022-07-03 05:08:00;05;2022070305
395;Trespassing;Bayview Hunters Point;2022-07-03 05:08:00;05;2022070305
396;Burglary;Financial District/South Beach;2022-07-03 05:15:00;05;2022070305
397;Larceny Theft;Tenderloin;2022-07-03 05:30:00;05;2022070305
398;Assault;Inner Richmond;2022-07-03 06:54:00;06;2022070306
399;Robbery;Inner Richmond;2022-07-03 06:54:00;06;2022070306
400;Assault;Mission;2022-07-03 07:25:00;07;2022070307
401;Assault;Mission;2022-07-03 07:25:00;07;2022070307
402;Larceny Theft;Nob Hill;2022-07-03 08:00:00;08;2022070308
403;Motor Vehicle Theft;Noe Valley;2022-07-03 08:00:00;08;2022070308
404;Larceny Theft;Bayview Hunters Point;2022-07-03 08:00:00;08;2022070308
405;Malicious Mischief;Lakeshore;2022-07-03 08:00:00;08;2022070308
406;Motor Vehicle Theft;Lakeshore;2022-07-03 08:00:00;08;2022070308
407;Drug Offense;South of Market;2022-07-03 08:01:00;08;2022070308
408;Drug Offense;South of Market;2022-07-03 08:01:00;08;2022070308
409;Drug Offense;South of Market;2022-07-03 08:01:00;08;2022070308
410;Assault;Tenderloin;2022-07-03 08:15:00;08;2022070308
411;Motor Vehicle Theft;Lone Mountain/USF;2022-07-03 08:15:00;08;2022070308
412;Motor Vehicle Theft;Noe Valley;2022-07-03 08:30:00;08;2022070308
413;Assault;Castro/Upper Market;2022-07-03 08:41:00;08;2022070308
414;Trespassing;Castro/Upper Market;2022-07-03 08:41:00;08;2022070308
415;Drug Offense;Tenderloin;2022-07-03 08:45:00;08;2022070308
416;Drug Offense;Tenderloin;2022-07-03 08:45:00;08;2022070308
417;Larceny Theft;Russian Hill;2022-07-03 08:45:00;08;2022070308
418;Larceny Theft;Hayes Valley;2022-07-03 08:50:00;08;2022070308
419;Malicious Mischief;Oceanview/Merced/Ingleside;2022-07-03 09:00:00;09;2022070309
420;Malicious Mischief;Pacific Heights;2022-07-03 09:00:00;09;2022070309
421;Larceny Theft;Castro/Upper Market;2022-07-03 09:00:00;09;2022070309
422;Larceny Theft;North Beach;2022-07-03 09:30:00;09;2022070309
423;Larceny Theft;Japantown;2022-07-03 09:45:00;09;2022070309
424;Assault;Tenderloin;2022-07-03 09:53:00;09;2022070309
425;Burglary;Financial District/South Beach;2022-07-03 10:00:00;10;2022070310
426;Motor Vehicle Theft;Mission;2022-07-03 10:00:00;10;2022070310
427;Burglary;Financial District/South Beach;2022-07-03 10:00:00;10;2022070310
428;Robbery;Russian Hill;2022-07-03 10:28:00;10;2022070310
429;Weapons Offense;Mission;2022-07-03 10:40:00;10;2022070310
430;Malicious Mischief;Glen Park;2022-07-03 10:50:00;10;2022070310
431;Larceny Theft;Western Addition;2022-07-03 11:00:00;11;2022070311
432;Larceny Theft;Mission;2022-07-03 11:01:00;11;2022070311
433;Larceny Theft;North Beach;2022-07-03 11:30:00;11;2022070311
434;Larceny Theft;Inner Sunset;2022-07-03 11:45:00;11;2022070311
435;Larceny Theft;Financial District/South Beach;2022-07-03 12:00:00;12;2022070312
436;Larceny Theft;Financial District/South Beach;2022-07-03 12:00:00;12;2022070312
437;Larceny Theft;Hayes Valley;2022-07-03 12:11:00;12;2022070312
438;Larceny Theft;Castro/Upper Market;2022-07-03 12:12:00;12;2022070312
439;Larceny Theft;Outer Richmond;2022-07-03 12:15:00;12;2022070312
440;Burglary;Bayview Hunters Point;2022-07-03 12:24:00;12;2022070312
441;Larceny Theft;Excelsior;2022-07-03 12:30:00;12;2022070312
442;Larceny Theft;Tenderloin;2022-07-03 12:31:00;12;2022070312
443;Motor Vehicle Theft;Sunset/Parkside;2022-07-03 13:00:00;13;2022070313
444;Assault;Financial District/South Beach;2022-07-03 13:01:00;13;2022070313
445;Disorderly Conduct;Financial District/South Beach;2022-07-03 13:01:00;13;2022070313
446;Offences Against The Family And Children;Mission;2022-07-03 13:10:00;13;2022070313
447;Weapons Carrying Etc;Excelsior;2022-07-03 13:15:00;13;2022070313
448;Offences Against The Family And Children;Excelsior;2022-07-03 13:15:00;13;2022070313
449;Assault;Excelsior;2022-07-03 13:15:00;13;2022070313
450;Traffic Violation;Mission Bay;2022-07-03 13:28:00;13;2022070313
451;Larceny Theft;Castro/Upper Market;2022-07-03 13:30:00;13;2022070313
452;Larceny Theft;Financial District/South Beach;2022-07-03 13:30:00;13;2022070313
453;Drug Offense;Tenderloin;2022-07-03 13:53:00;13;2022070313
454;Offences Against The Family And Children;Western Addition;2022-07-03 14:00:00;14;2022070314
455;Larceny Theft;Haight Ashbury;2022-07-03 14:00:00;14;2022070314
456;Motor Vehicle Theft;Hayes Valley;2022-07-03 14:00:00;14;2022070314
457;Larceny Theft;Haight Ashbury;2022-07-03 14:00:00;14;2022070314
458;Drug Offense;Tenderloin;2022-07-03 14:05:00;14;2022070314
459;Larceny Theft;South of Market;2022-07-03 14:08:00;14;2022070314
460;Larceny Theft;Tenderloin;2022-07-03 14:08:00;14;2022070314
461;Larceny Theft;Russian Hill;2022-07-03 14:30:00;14;2022070314
462;Larceny Theft;Hayes Valley;2022-07-03 14:30:00;14;2022070314
463;Assault;Western Addition;2022-07-03 14:44:00;14;2022070314
464;Larceny Theft;Lakeshore;2022-07-03 14:45:00;14;2022070314
465;Malicious Mischief;Financial District/South Beach;2022-07-03 14:52:00;14;2022070314
466;Motor Vehicle Theft;Castro/Upper Market;2022-07-03 15:00:00;15;2022070315
467;Larceny Theft;Outer Mission;2022-07-03 15:00:00;15;2022070315
468;Malicious Mischief;Tenderloin;2022-07-03 15:00:00;15;2022070315
469;Larceny Theft;Outer Richmond;2022-07-03 15:00:00;15;2022070315
470;Larceny Theft;Hayes Valley;2022-07-03 15:15:00;15;2022070315
471;Larceny Theft;Twin Peaks;2022-07-03 15:45:00;15;2022070315
472;Larceny Theft;Twin Peaks;2022-07-03 15:50:00;15;2022070315
473;Motor Vehicle Theft;Lone Mountain/USF;2022-07-03 16:00:00;16;2022070316
474;Larceny Theft;Twin Peaks;2022-07-03 16:00:00;16;2022070316
475;Motor Vehicle Theft;Tenderloin;2022-07-03 16:26:00;16;2022070316
476;Assault;Mission;2022-07-03 16:49:00;16;2022070316
477;Burglary;Marina;2022-07-03 17:00:00;17;2022070317
478;Larceny Theft;Tenderloin;2022-07-03 17:00:00;17;2022070317
479;Burglary;Marina;2022-07-03 17:00:00;17;2022070317
480;Burglary;Marina;2022-07-03 17:00:00;17;2022070317
481;Malicious Mischief;Chinatown;2022-07-03 17:00:00;17;2022070317
482;Burglary;Bayview Hunters Point;2022-07-03 17:00:00;17;2022070317
483;Malicious Mischief;Chinatown;2022-07-03 17:00:00;17;2022070317
484;Assault;Tenderloin;2022-07-03 17:16:00;17;2022070317
485;Assault;South of Market;2022-07-03 17:45:00;17;2022070317
486;Larceny Theft;Financial District/South Beach;2022-07-03 18:00:00;18;2022070318
487;Motor Vehicle Theft;Sunset/Parkside;2022-07-03 18:21:00;18;2022070318
488;Motor Vehicle Theft;Bayview Hunters Point;2022-07-03 18:30:00;18;2022070318
489;Motor Vehicle Theft;Tenderloin;2022-07-03 18:36:00;18;2022070318
490;Larceny Theft;Russian Hill;2022-07-03 18:39:00;18;2022070318
491;Motor Vehicle Theft;Twin Peaks;2022-07-03 18:53:00;18;2022070318
492;Assault;Western Addition;2022-07-03 18:54:00;18;2022070318
493;Resisting, Delaying, or Obstructing  Peace Officer Duties;Western Addition;2022-07-03 18:54:00;18;2022070318
494;Larceny Theft;Excelsior;2022-07-03 19:00:00;19;2022070319
495;Offences Against The Family And Children;Financial District/South Beach;2022-07-03 19:10:00;19;2022070319
496;Offences Against The Family And Children;Financial District/South Beach;2022-07-03 19:10:00;19;2022070319
497;Burglary;Bayview Hunters Point;2022-07-03 19:30:00;19;2022070319
498;Motor Vehicle Theft;Russian Hill;2022-07-03 19:30:00;19;2022070319
499;Larceny Theft;Japantown;2022-07-03 19:30:00;19;2022070319
500;Larceny Theft;Russian Hill;2022-07-03 19:30:00;19;2022070319
501;Assault;Castro/Upper Market;2022-07-03 19:48:00;19;2022070319
502;Larceny Theft;Mission;2022-07-03 19:53:00;19;2022070319
503;Fraud;Russian Hill;2022-07-03 20:00:00;20;2022070320
504;Larceny Theft;Mission;2022-07-03 20:00:00;20;2022070320
505;Larceny Theft;Russian Hill;2022-07-03 20:00:00;20;2022070320
506;Robbery;Portola;2022-07-03 20:00:00;20;2022070320
507;Assault;Bayview Hunters Point;2022-07-03 20:05:00;20;2022070320
508;Larceny Theft;North Beach;2022-07-03 20:30:00;20;2022070320
509;Malicious Mischief;Bayview Hunters Point;2022-07-03 20:37:00;20;2022070320
510;Motor Vehicle Theft;South of Market;2022-07-03 21:00:00;21;2022070321
511;Malicious Mischief;Tenderloin;2022-07-03 21:00:00;21;2022070321
512;Larceny Theft;Financial District/South Beach;2022-07-03 21:00:00;21;2022070321
513;Larceny Theft;Nob Hill;2022-07-03 21:00:00;21;2022070321
514;Larceny Theft;North Beach;2022-07-03 21:30:00;21;2022070321
515;Disorderly Conduct;Western Addition;2022-07-03 21:30:00;21;2022070321
516;Motor Vehicle Theft;Castro/Upper Market;2022-07-03 21:30:00;21;2022070321
517;Larceny Theft;North Beach;2022-07-03 21:30:00;21;2022070321
518;Permit Violation;Tenderloin;2022-07-03 21:33:00;21;2022070321
519;Resisting, Delaying, or Obstructing  Peace Officer Duties;Tenderloin;2022-07-03 21:33:00;21;2022070321
520;Liquor Laws;Tenderloin;2022-07-03 21:33:00;21;2022070321
521;Motor Vehicle Theft;West of Twin Peaks;2022-07-03 22:00:00;22;2022070322
522;Larceny Theft;Russian Hill;2022-07-03 22:00:00;22;2022070322
523;Larceny Theft;Sunset/Parkside;2022-07-03 22:00:00;22;2022070322
524;Malicious Mischief;Sunset/Parkside;2022-07-03 22:37:00;22;2022070322
525;Motor Vehicle Theft;Mission;2022-07-03 22:56:00;22;2022070322
526;Resisting, Delaying, or Obstructing  Peace Officer Duties;Western Addition;2022-07-03 22:56:00;22;2022070322
527;Evading a Police;Western Addition;2022-07-03 22:56:00;22;2022070322
528;Fraud;Tenderloin;2022-07-03 23:00:00;23;2022070323
529;Disorderly Conduct;Tenderloin;2022-07-03 23:00:00;23;2022070323
530;Burglary;Pacific Heights;2022-07-03 23:00:00;23;2022070323
531;Burglary;Tenderloin;2022-07-03 23:00:00;23;2022070323
532;Larceny Theft;Japantown;2022-07-03 23:00:00;23;2022070323
533;Weapons Offense;West of Twin Peaks;2022-07-03 23:30:00;23;2022070323
534;Larceny Theft;Nob Hill;2022-07-03 23:30:00;23;2022070323
535;Traffic Violation Arrest;Mission;2022-07-03 23:48:00;23;2022070323
536;Malicious Mischief;South of Market;2022-07-03 23:52:00;23;2022070323
537;Malicious Mischief;South of Market;2022-07-03 23:52:00;23;2022070323
538;Motor Vehicle Theft;South of Market;2022-07-04 00:00:00;00;2022070400
539;Larceny Theft;Castro/Upper Market;2022-07-04 00:00:00;00;2022070400
540;Motor Vehicle Theft;Marina;2022-07-04 00:00:00;00;2022070400
541;Larceny Theft;Castro/Upper Market;2022-07-04 00:05:00;00;2022070400
542;Assault;Lakeshore;2022-07-04 00:18:00;00;2022070400
543;Assault;Bayview Hunters Point;2022-07-04 00:20:00;00;2022070400
544;Traffic Violation Arrest;South of Market;2022-07-04 00:25:00;00;2022070400
545;Driving, Stunt Vehicle/Street Racing;Mission;2022-07-04 00:31:00;00;2022070400
546;Larceny Theft;South of Market;2022-07-04 00:34:00;00;2022070400
547;Assault;Potrero Hill;2022-07-04 00:46:00;00;2022070400
548;Larceny Theft;West of Twin Peaks;2022-07-04 01:00:00;01;2022070401
549;Driving, Stunt Vehicle/Street Racing;Excelsior;2022-07-04 01:03:00;01;2022070401
550;Weapons Offense;South of Market;2022-07-04 01:03:00;01;2022070401
551;Robbery;Tenderloin;2022-07-04 01:10:00;01;2022070401
552;Larceny Theft;Mission;2022-07-04 01:30:00;01;2022070401
553;Burglary;Financial District/South Beach;2022-07-04 01:46:00;01;2022070401
554;Motor Vehicle Theft;Bayview Hunters Point;2022-07-04 02:00:00;02;2022070402
555;Larceny Theft;Marina;2022-07-04 02:00:00;02;2022070402
556;Larceny Theft;Financial District/South Beach;2022-07-04 02:00:00;02;2022070402
557;Assault;Bayview Hunters Point;2022-07-04 02:02:00;02;2022070402
558;Assault;Tenderloin;2022-07-04 02:03:00;02;2022070402
559;Offences Against The Family And Children;Tenderloin;2022-07-04 02:03:00;02;2022070402
560;Burglary;Lakeshore;2022-07-04 02:47:00;02;2022070402
561;Larceny Theft;Russian Hill;2022-07-04 03:00:00;03;2022070403
562;Burglary;Financial District/South Beach;2022-07-04 03:30:00;03;2022070403
563;Assault;Financial District/South Beach;2022-07-04 03:30:00;03;2022070403
564;Burglary;Mission;2022-07-04 03:58:00;03;2022070403
565;Drug Offense;Mission;2022-07-04 03:58:00;03;2022070403
566;Larceny Theft;Castro/Upper Market;2022-07-04 04:00:00;04;2022070404
567;Burglary;Chinatown;2022-07-04 04:30:00;04;2022070404
568;Burglary;Potrero Hill;2022-07-04 04:30:00;04;2022070404
569;Malicious Mischief;Nob Hill;2022-07-04 05:10:00;05;2022070405
570;Traffic Violation Arrest;Castro/Upper Market;2022-07-04 05:34:00;05;2022070405
571;Driving While Under The Influence Of Alcohol;Castro/Upper Market;2022-07-04 05:34:00;05;2022070405
572;Larceny Theft;Pacific Heights;2022-07-04 06:00:00;06;2022070406
573;Motor Vehicle Theft;Outer Richmond;2022-07-04 06:30:00;06;2022070406
574;Weapons Carrying Etc;Mission;2022-07-04 06:55:00;06;2022070406
575;Weapons Carrying Etc;Mission;2022-07-04 06:55:00;06;2022070406
576;Drug Violation;Mission;2022-07-04 06:55:00;06;2022070406
577;Trespassing;West of Twin Peaks;2022-07-04 07:00:00;07;2022070407
578;Malicious Mischief;Marina;2022-07-04 08:00:00;08;2022070408
579;Trespassing;Lakeshore;2022-07-04 08:15:00;08;2022070408
580;Larceny Theft;Lakeshore;2022-07-04 08:15:00;08;2022070408
581;Motor Vehicle Theft;Tenderloin;2022-07-04 08:30:00;08;2022070408
582;Motor Vehicle Theft;Tenderloin;2022-07-04 08:40:00;08;2022070408
583;Larceny Theft;North Beach;2022-07-04 09:00:00;09;2022070409
584;Assault;Sunset/Parkside;2022-07-04 09:00:00;09;2022070409
585;Assault;Lakeshore;2022-07-04 09:30:00;09;2022070409
586;Assault;Pacific Heights;2022-07-04 09:59:00;09;2022070409
587;Larceny Theft;Sunset/Parkside;2022-07-04 10:00:00;10;2022070410
588;Larceny Theft;Mission;2022-07-04 10:00:00;10;2022070410
589;Assault;Financial District/South Beach;2022-07-04 10:30:00;10;2022070410
590;Robbery;Russian Hill;2022-07-04 10:40:00;10;2022070410
591;Larceny Theft;Hayes Valley;2022-07-04 10:46:00;10;2022070410
592;Larceny Theft;Tenderloin;2022-07-04 11:00:00;11;2022070411
593;Weapons Offense;Financial District/South Beach;2022-07-04 11:15:00;11;2022070411
594;Disorderly Conduct;Financial District/South Beach;2022-07-04 11:15:00;11;2022070411
595;Larceny Theft;North Beach;2022-07-04 12:00:00;12;2022070412
596;Larceny Theft;Outer Mission;2022-07-04 12:00:00;12;2022070412
597;Assault;Outer Mission;2022-07-04 12:15:00;12;2022070412
598;Malicious Mischief;Outer Mission;2022-07-04 12:15:00;12;2022070412
599;Malicious Mischief;Mission;2022-07-04 13:10:00;13;2022070413
600;Larceny Theft;Tenderloin;2022-07-04 13:18:00;13;2022070413
601;Larceny Theft;Financial District/South Beach;2022-07-04 13:30:00;13;2022070413
602;Larceny Theft;Outer Richmond;2022-07-04 13:30:00;13;2022070413
603;Robbery;North Beach;2022-07-04 13:34:00;13;2022070413
604;Drug Offense;Tenderloin;2022-07-04 13:41:00;13;2022070413
605;Larceny Theft;Marina;2022-07-04 13:50:00;13;2022070413
606;Offences Against The Family And Children;Tenderloin;2022-07-04 14:00:00;14;2022070414
607;Larceny Theft;Castro/Upper Market;2022-07-04 14:00:00;14;2022070414
608;Motor Vehicle Theft;Bayview Hunters Point;2022-07-04 14:07:00;14;2022070414
609;Larceny Theft;Financial District/South Beach;2022-07-04 14:15:00;14;2022070414
610;Trespassing;Financial District/South Beach;2022-07-04 14:15:00;14;2022070414
611;Larceny Theft;Russian Hill;2022-07-04 14:22:00;14;2022070414
612;Malicious Mischief;Bernal Heights;2022-07-04 14:25:00;14;2022070414
613;Offences Against The Family And Children;South of Market;2022-07-04 14:45:00;14;2022070414
614;Larceny Theft;South of Market;2022-07-04 14:45:00;14;2022070414
615;Assault;Tenderloin;2022-07-04 14:46:00;14;2022070414
616;Drug Offense;Tenderloin;2022-07-04 14:46:00;14;2022070414
617;Threatening;Tenderloin;2022-07-04 14:46:00;14;2022070414
618;Drug Offense;Tenderloin;2022-07-04 14:50:00;14;2022070414
619;Drug Offense;Tenderloin;2022-07-04 14:50:00;14;2022070414
620;Motor Vehicle Theft;Castro/Upper Market;2022-07-04 15:00:00;15;2022070415
621;Larceny Theft;Bernal Heights;2022-07-04 15:15:00;15;2022070415
622;Larceny Theft;Western Addition;2022-07-04 15:23:00;15;2022070415
623;Malicious Mischief;Western Addition;2022-07-04 15:23:00;15;2022070415
624;Disorderly Conduct;Tenderloin;2022-07-04 15:25:00;15;2022070415
625;Malicious Mischief;Tenderloin;2022-07-04 15:25:00;15;2022070415
626;Weapons Offense;Western Addition;2022-07-04 15:25:00;15;2022070415
627;Assault;Western Addition;2022-07-04 15:25:00;15;2022070415
628;Drug Offense;South of Market;2022-07-04 15:26:00;15;2022070415
629;Resisting, Delaying, or Obstructing  Peace Officer Duties;Excelsior;2022-07-04 15:30:00;15;2022070415
630;Larceny Theft;South of Market;2022-07-04 15:30:00;15;2022070415
631;Larceny Theft;North Beach;2022-07-04 15:30:00;15;2022070415
632;Robbery;Visitacion Valley;2022-07-04 15:33:00;15;2022070415
633;Assault;Visitacion Valley;2022-07-04 15:33:00;15;2022070415
634;Drug Offense;Tenderloin;2022-07-04 15:41:00;15;2022070415
635;Driving While Under The Influence Of Drugs;Financial District/South Beach;2022-07-04 15:45:00;15;2022070415
636;Traffic Violation Arrest;Financial District/South Beach;2022-07-04 15:45:00;15;2022070415
637;Driving While Under The Influence Of Drugs;Financial District/South Beach;2022-07-04 15:45:00;15;2022070415
638;Traffic Violation Arrest;Financial District/South Beach;2022-07-04 15:45:00;15;2022070415
639;Larceny Theft;Financial District/South Beach;2022-07-04 16:00:00;16;2022070416
640;Larceny Theft;Tenderloin;2022-07-04 16:00:00;16;2022070416
641;Burglary;Twin Peaks;2022-07-04 16:00:00;16;2022070416
642;Larceny Theft;Marina;2022-07-04 16:00:00;16;2022070416
643;Larceny Theft;Outer Mission;2022-07-04 16:00:00;16;2022070416
644;Larceny Theft;South of Market;2022-07-04 16:00:00;16;2022070416
645;Robbery;Bayview Hunters Point;2022-07-04 16:07:00;16;2022070416
646;Malicious Mischief;Mission;2022-07-04 16:10:00;16;2022070416
647;Trespassing;Mission;2022-07-04 16:10:00;16;2022070416
648;Drug Offense;Tenderloin;2022-07-04 16:16:00;16;2022070416
649;Larceny Theft;Castro/Upper Market;2022-07-04 16:22:00;16;2022070416
650;Assault;Outer Richmond;2022-07-04 16:36:00;16;2022070416
651;Resisting, Delaying, or Obstructing  Peace Officer Duties;Outer Richmond;2022-07-04 16:36:00;16;2022070416
652;Drug Offense;Tenderloin;2022-07-04 16:36:00;16;2022070416
653;Driving While Under The Influence Of Drugs;Western Addition;2022-07-04 16:40:00;16;2022070416
654;Traffic Violation Arrest;Western Addition;2022-07-04 16:40:00;16;2022070416
655;Traffic Violation;Western Addition;2022-07-04 16:40:00;16;2022070416
